ParticleType,Energy
3pi+,907.534
3mu+,86.8202
4mu+,85.664
3pi+,74.2797
4mu+,53.3897
3mu+,163.588
3pi-,28.1162
4mu-,26.8135
3pi-,45.2075
4pi-,44.3938
3mu+,77.9622
3mu-,54.4452
4mu-,53.9025
3mu+,176.574
4mu+,176.106
3pi+,194.338
4pi+,193.905
3mu-,57.9646
4mu-,57.3967
3mu-,26.726
4mu-,25.2335
3mu-,90.5606
4mu-,89.8161
3pi+,155.326
3pi+,247.118
4pi+,246.112
3pi+,111.463
3mu-,341.079
3pi-,695.193
4pi-,694.916
3pi-,406.744
4pi-,406.411
3pi+,399.371
4pi+,398.981
2pi+,398.447
3mu+,211.025
3pi-,786.32
4pi-,785.878
2pi-,785.465
3mu-,57.0968
4mu-,55.4314
3pi+,466.572
4pi+,466.107
3mu+,317.745
4mu+,317.452
2mu+,317.012
3pi+,105.215
4pi+,104.846
3pi-,351.534
4pi-,351.159
3pi-,328.706
3pi+,564.941
3pi-,579.212
3mu-,72.4878
4mu-,71.442
3pi+,259.361
pi+,1383.46
3pi+,105.379
4pi+,104.977
3pi-,485.067
4pi-,484.684
2pi-,484.258
3pi-,1090.18
4pi-,1089.8
2pi-,1089.37
3pi+,201.359
4pi+,200.933
3pi+,366.137
4pi+,365.724
3mu-,41.5114
4mu-,39.7917
3pi-,284.879
4pi-,284.558
2pi-,284.086
3pi+,593.159
4pi+,592.864
