ParticleType,Energy
3mu+,1657.13
pi+,129.025
pi-,257.694
2mu-,232.869
3mu-,210.276
2mu+,287.242
3mu+,194.699
mu-,209.112
2mu-,124.93
pi+,122.717
mu-,37.0264
pi+,710.553
2pi+,708.811
pi+,243.879
2pi+,217.681
mu-,112.926
2mu-,15.5708
3mu-,10.5092
2pi+,292.348
3pi+,267.874
mu+,130.94
2mu+,128.841
3mu+,102.892
pi-,417.422
pi+,482.933
mu-,122.698
2mu-,96.4449
3mu-,68.6879
pi+,552.896
2mu+,312.259
3mu+,227.891
pi-,2068.87
mu+,376.94
2mu+,265.887
3mu+,180.063
mu+,297.04
2mu+,295.831
3mu+,294.39
3pi+,158.932
pi-,30.0136
mu-,87.9549
pi+,309.484
2mu+,337.085
3mu+,335.674
pi+,1994.14
pi-,466.131
2pi-,421.872
3mu-,234.216
pi+,144.248
pi+,1814.82
mu-,68.0938
pi+,143.414
pi+,251.582
2pi+,250.324
3pi+,186.547
pi-,207.122
2pi-,205.97
pi+,619.228
pi+,150.701
2mu+,25.0318
3mu+,21.5216
pi+,310.316
2pi+,309.023
3pi+,287.95
mu+,371.186
2mu+,283.543
3mu+,211.068
2mu+,34.0343
pi+,1220.92
mu+,324.729
2mu+,323.522
3mu+,322.315
pi-,1462.08
2pi-,1460.74
3pi-,1404.19
pi-,1967.69
mu+,48.0561
pi-,1840.24
pi+,610.922
2pi+,609.537
3mu+,626.045
pi+,37.3915
2mu+,51.4352
3mu+,48.6736
pi+,1061.64
pi+,276.916
pi+,471.365
mu-,36.9924
pi+,294.469
pi-,2354.88
2pi-,2352.33
3pi-,2314.51
pi+,750.892
3mu+,506.892
pi-,2186.43
pi-,260.279
2pi-,259.098
3mu-,146.969
pi+,39.8075
pi-,2076.15
2pi-,2075.01
3pi-,2014.79
pi-,2017.96
2pi+,1164.08
pi-,705.513
3pi-,758.9
pi-,1309.97
2mu-,1308.96
3mu-,1307.48
pi-,259.819
mu-,249.049
2mu-,201.445
3mu-,95.2407
2mu+,99.7401
pi+,610.407
2mu+,326.96
3mu+,304.474
mu+,185.574
2mu+,184.388
3mu+,183.184
mu+,645.066
2mu+,615.46
3mu+,533.57
pi+,47.5455
2mu+,18.1425
3mu+,14.0568
2pi-,626.467
2mu+,532.571
pi-,393.795
2pi-,392.723
3pi-,354.842
mu+,481.002
2mu+,478.668
3mu+,423.055
pi-,205.253
2pi-,203.962
3pi-,200.763
pi-,93.6834
pi+,1970.42
2pi-,30.6447
pi-,996.225
2pi-,30.9925
pi+,440.313
pi+,574.376
2mu+,334.34
pi-,778.711
pi+,552.701
2pi+,551.476
pi-,468.445
pi+,229.19
mu+,285.646
2mu+,255.252
3mu+,141.825
pi-,351.229
2mu-,36.3981
mu-,498.051
2mu-,437.882
pi+,1367.92
2pi+,1366.73
3pi+,1255.1
pi+,422.409
2mu+,351.845
3mu+,274.277
pi-,461.768
2mu-,213.317
3mu-,144.788
pi+,316.199
2pi+,314.643
3pi+,311.23
2pi-,439.921
mu+,452.477
3mu+,114.887
pi+,579.022
2pi+,505.013
pi+,150.41
2mu+,133.055
3mu+,131.644
pi+,210.937
pi+,283.382
mu-,175.374
2mu-,173.691
3mu-,146.182
mu+,137.272
pi-,154.177
2pi-,520.104
pi-,216.369
pi-,724.412
2mu-,484.901
3mu-,427.375
3mu+,85.9923
pi-,163.671
2mu-,105.03
3mu-,103.412
pi-,525.474
2mu-,490.084
pi+,867.046
2pi+,688.302
2pi-,91.7494
pi-,103.087
2mu-,14.291
3mu-,7.51624
pi+,488.921
3mu+,97.7374
pi+,1562.15
2pi+,1560.78
3pi+,1559.59
pi+,624.97
2pi+,550.83
pi+,442.468
mu-,536.163
pi-,854.116
2pi-,852.289
3pi-,850.495
pi-,453.457
pi+,692.324
3pi+,270.779
mu-,1266.38
2mu-,1073.46
3mu-,1013.28
pi+,556.678
2pi+,546.478
mu+,80.5167
2mu+,78.8312
pi+,972.411
pi-,340.17
pi-,429.607
2mu-,177.763
pi+,315.572
2pi+,314.183
3pi+,311.759
pi-,505.1
2pi-,409.372
pi-,739.333
2pi-,692.016
3mu-,587.863
mu-,457.707
3mu-,242.103
3mu-,87.7876
pi-,512.797
2pi-,451.399
3mu-,325.557
pi+,470.474
pi+,206.345
2pi+,204.952
pi+,208.899
2pi+,207.098
3pi+,205.683
pi-,951.552
2pi-,720.931
pi-,1530.96
pi-,694.308
pi+,406.007
2pi+,372.014
3pi+,91.3434
mu-,19.2599
pi+,861.089
3mu+,455.656
pi+,1157.48
pi-,949.917
2pi-,948.8
pi+,1743.19
2pi+,1741.71
3pi+,1740.16
mu+,126.573
2mu+,125.107
3mu+,74.8702
pi-,270.036
2pi-,268.558
3pi-,257.673
pi-,886.982
pi-,259.876
3mu-,475.102
pi+,186.082
mu-,109.233
2mu-,107.491
pi+,1920.14
2mu+,501.979
pi+,233.711
2pi+,218.083
pi+,143.204
2pi+,141.759
3pi+,115.879
pi+,513.719
pi-,793.348
pi-,1210.95
2pi-,1208.45
3mu-,912.163
pi+,991.306
2pi+,990.095
3pi+,914.421
pi-,1112.59
2pi-,1100.16
pi-,411.937
2pi-,410.75
3pi-,367.603
mu-,270.651
mu+,191.644
pi-,940.052
2pi-,875.412
pi+,162.561
pi+,211.454
2pi+,62.8284
pi+,265.891
2pi+,264.437
3pi+,263.195
2pi+,560.867
pi+,727.671
mu+,460.11
mu-,404.468
3mu-,181.339
pi+,2186.66
3pi+,1861.77
mu+,45.3831
pi+,1119.01
2pi+,1117.31
3mu+,688.622
3pi-,95.1007
3pi+,447.314
pi-,1731.98
mu-,560.728
2mu-,489.053
3mu-,418.158
mu-,1127.73
2mu-,1126.36
3mu-,1106.05
pi-,119.157
2pi-,77.0474
pi-,104.179
2pi-,102.645
pi-,246.632
2mu-,126.924
pi-,739.154
pi+,724.124
2mu-,81.1719
3mu-,79.2995
pi-,455.539
pi+,439.969
2mu+,447.796
3mu+,380.671
pi+,2118.35
pi-,414.425
pi-,214.713
2pi-,213.367
3mu-,195.702
pi-,455.476
2pi-,454.271
pi-,1381.52
2pi-,1370.08
3pi-,1185.11
pi+,119.158
2mu+,95.3281
3mu+,93.7227
pi-,94.7694
pi-,239.17
2mu-,184.819
3mu-,64.7507
pi-,252.313
pi-,1373.89
pi+,332.966
pi+,801.154
2pi+,800.09
mu-,281.754
2mu-,258.165
3mu-,147.381
mu+,194.612
2mu+,36.7154
pi+,1741.39
pi-,441.846
pi-,868.031
pi-,283.921
2pi-,260.155
3mu-,141.001
pi+,877.873
mu-,443.511
2mu-,433.164
3mu-,317.075
pi-,674.798
2pi-,664.453
2mu+,220.141
3mu+,165.538
pi-,902.033
2pi-,897.889
3pi-,861.212
pi+,560.258
mu-,162.131
2mu-,160.982
3mu-,159.636
pi+,1802.67
pi+,636.953
2pi+,625.284
3mu+,363.32
mu-,66.9313
pi-,670.327
pi-,484.799
2pi-,483.727
3pi-,419.337
mu+,191.967
2mu+,189.97
3mu+,133.495
3mu+,485.897
pi-,435.342
2pi-,405.582
pi+,99.5629
2pi+,98.1489
3mu+,115.655
pi-,416.854
3mu-,230.166
pi+,417.591
2mu+,169.641
3mu+,97.814
pi-,230.281
2pi-,228.936
3mu-,151.793
pi+,476.512
pi-,1239.3
pi+,1514.76
2mu+,185.238
3mu+,97.8112
pi-,123.005
2mu-,119.588
3mu-,47.7139
pi-,597.385
2pi-,478.498
pi-,279.879
pi+,263.735
pi-,404.651
2mu-,385.566
3mu-,343.438
pi+,252.927
pi-,345.48
2pi-,37.6611
2pi+,200.353
3mu+,159.011
pi-,452.45
pi+,234.572
pi+,47.2093
pi+,1344.47
2pi+,1335.58
pi-,1276.14
pi-,759.876
2pi-,758.444
3mu-,670.064
pi+,251.365
2mu+,186.728
3mu+,51.0717
pi-,257.945
pi+,695.249
pi-,155.245
2pi-,153.854
pi+,234.497
2mu+,96.4163
mu+,164.986
pi+,561.921
pi-,521.398
pi+,192.158
mu+,13.358
pi-,92.6663
2mu-,93.6102
3mu-,85.0823
pi+,271.625
pi+,1072.31
2pi+,1071.08
pi+,242.501
2pi+,241.282
3pi+,240.198
pi+,826.414
2pi+,824.588
pi-,449.983
2pi-,448.918
3pi-,438.156
pi-,496.3
2pi-,440.793
mu+,25.3485
mu+,17.3495
2mu+,13.1277
3mu+,6.14085
pi+,605.973
pi-,495.323
2pi-,447.77
3mu-,173.413
pi-,173.148
2pi-,171.846
2pi-,60.3011
mu+,268.303
2mu+,265.408
3mu+,169.35
mu-,301.001
2mu-,249.677
3mu-,108.419
pi-,176.029
mu+,188.42
mu-,156.314
mu-,381.435
2mu-,379.991
3mu-,378.876
pi+,593.433
2pi+,592.3
3pi+,494.416
pi+,1179.53
3pi+,870.142
pi-,746.398
2pi-,671.152
pi+,591.664
2mu+,545.24
mu+,82.5106
pi-,708.992
2mu-,664.566
pi-,740.613
2pi-,673.294
pi-,429.898
2pi-,428.558
3mu-,355.985
mu+,412.585
3mu+,151.461
mu+,130.946
mu-,700.218
3mu-,431.325
pi-,2654.05
3pi-,607.032
pi-,428.967
pi+,239.519
pi+,167.23
pi-,679.901
2mu-,500.495
3mu-,499.157
pi-,959.012
pi-,493.878
2pi-,442.998
pi+,579.677
2pi+,578.452
3pi+,577.31
pi+,595.432
2pi+,594.094
3pi+,591.987
pi+,177.453
2pi+,175.738
3pi+,152.472
pi+,1151.25
2pi+,1076.84
pi+,1516.19
2mu+,946.508
3mu+,884.262
pi-,198.333
2pi-,176.474
mu+,592.267
2mu+,587.052
3mu+,531.769
pi-,358.875
3mu-,175.686
pi+,563
2mu+,302.254
3mu+,299.932
pi-,1339.78
2pi-,1338.7
mu+,20.5364
2mu+,17.0077
3mu+,12.2945
pi-,782.063
2pi-,780.15
3pi-,706.916
mu+,117.286
pi+,1940.77
mu+,95.8254
pi+,872.939
2pi+,871.818
pi+,1838.49
pi-,762.728
2mu-,576.61
3mu-,526.07
3pi-,498.448
2mu-,301.026
3mu-,195.49
pi-,1784.69
mu+,48.8749
2mu+,45.556
3mu+,43.4396
pi-,183.685
2pi-,156.376
pi-,40.6179
mu-,219.964
2mu-,218.803
3mu-,217.495
pi+,553.072
pi-,52.2209
mu+,714.549
3mu+,418.935
mu+,50.0498
pi+,1348.53
pi+,487.106
2pi+,464.217
mu-,660.022
2mu-,658.88
3mu-,590.263
pi+,927.781
2pi+,276.152
pi-,860.882
2pi-,841.803
3mu-,525.743
pi+,159.222
pi+,186.616
pi-,353.402
2pi-,352.18
3mu-,175.39
pi-,602.507
mu+,162.839
pi+,1102.84
2pi+,1100.96
3pi+,1045.85
2mu-,83.8217
3mu-,82.332
mu-,44.5044
mu-,383.604
3mu-,80.079
pi+,769.039
pi+,2136.83
pi-,430.702
3mu-,93.5513
pi-,686.582
2pi-,685.309
2mu+,573.275
pi-,734.93
3pi-,470.999
mu+,632.785
2mu+,511.276
3mu+,473.245
pi+,113.965
mu-,770.007
2mu-,721.939
pi+,583.69
2pi+,521.101
3mu+,428.811
pi+,594.449
2pi+,496.33
mu-,927.269
2mu-,926.016
3mu-,802.36
pi+,531.053
pi+,326.368
pi-,140.36
2pi-,139.02
3mu-,79.7441
mu+,943.489
2mu+,942.323
3mu+,865.19
pi-,538.483
2pi-,537.209
3pi-,516.548
pi-,582.532
2pi-,502.709
pi+,387.931
2pi+,386.741
3pi+,366.833
pi+,45.0855
2pi-,441.943
3pi-,315.834
pi+,337.961
3mu+,81.1127
pi+,1232.44
pi-,2075.84
3pi+,115.481
pi-,1744.89
3pi-,755.448
pi+,157.08
pi+,1138.6
2pi+,1110.74
3pi+,998.417
pi+,1022
pi+,423.067
pi-,1667.55
pi-,53.3626
2mu-,42.6005
3mu-,39.9112
mu+,152.981
pi+,436.213
2pi+,435.055
3pi+,433.831
2pi-,138.343
2pi-,25.0555
pi+,209.806
2mu+,106.359
3mu+,104.636
pi+,983.055
2pi+,981.908
3pi+,919.132
pi-,832.399
2pi-,830.967
3pi-,829.228
mu+,422.788
3mu+,84.714
pi-,547.893
2pi-,546.68
3pi-,545.262
pi+,127.927
2mu+,145.411
3mu+,129.264
pi+,540.971
2mu+,207.156
3mu+,92.954
pi-,216.126
2pi-,153.232
3pi-,45.1148
mu+,147.465
pi+,232.915
2pi+,231.266
3pi+,159.207
pi+,640.761
2pi+,538.832
pi-,449.667
pi-,490.926
2pi-,489.828
3pi-,488.69
pi+,238.337
pi-,310.867
2pi-,309.363
3mu-,289.639
pi+,11.8056
pi-,133.202
2mu-,89.0671
3mu-,87.4107
pi-,1862.02
pi+,156.533
pi-,561.746
2pi-,560.075
3pi-,558.314
mu+,152.119
pi-,220.259
2pi+,1344.82
pi+,171.516
pi-,649.762
2mu-,374.266
3mu-,285.113
pi-,1143.94
pi-,230.834
2mu-,102.107
3mu-,100.399
pi-,113.347
2pi-,111.844
pi+,1725.95
3pi+,1420.73
pi+,47.7511
2pi+,44.8254
3mu+,41.0604
2pi+,1215.18
pi-,300.936
2pi-,299.744
3pi-,267.085
pi-,746.249
2pi-,744.665
3pi-,653.461
pi+,256.518
pi-,1811.19
pi+,207.778
2pi+,206.535
3pi+,83.7193
pi-,1019.54
2mu-,750.923
3mu-,650.587
pi-,181.285
pi-,3001.19
mu+,276.414
2pi+,110.206
2mu+,695.467
3mu+,693.713
pi+,452.208
2pi+,450.923
3mu+,421.75
pi+,10.0193
pi+,474.292
pi-,339.05
2pi-,292.542
3mu-,98.9649
pi+,709.737
pi-,306.329
2pi-,262.482
pi+,419.225
2pi+,397.342
pi+,261.589
2mu+,181.108
3mu+,179.783
mu+,237.644
pi-,303.956
2pi-,302.694
3pi-,301.352
pi+,51.4898
2mu+,24.2417
3mu+,21.1822
pi-,728.905
mu-,1123.17
2mu-,1052.67
mu+,14.0123
2mu+,8.95983
pi-,958.724
pi+,628.99
2pi+,609.117
3pi+,517.329
pi-,523.337
2mu-,544.58
3mu-,543.214
pi-,702.964
2pi-,701.801
pi-,586.945
2pi-,585.795
3pi-,358.927
pi+,1358.55
pi+,2058.47
mu+,172.595
2mu+,171.262
3mu+,169.557
pi-,842.812
2pi-,839.747
3pi-,838.634
mu+,101.204
pi+,445.826
2pi+,403.159
3pi+,352.134
pi+,1013.89
2pi+,1012.73
3pi+,1011.47
pi-,1331.17
2mu-,1020.79
3mu-,1019.46
pi-,288.056
2pi-,286.702
3mu-,220.785
mu+,228.651
pi+,1736.02
pi+,398.486
pi-,1268.32
pi+,371.256
pi-,3128.77
2pi-,3126.74
3pi-,3125.25
pi+,229.148
2pi+,227.1
3pi+,116.661
2pi+,351.94
2pi+,701.259
3pi+,663.556
pi+,237.308
2pi+,236.111
3mu+,160.899
pi-,2032.36
pi+,704.271
3mu+,294.943
pi+,1368.65
mu+,205.565
2mu+,136.492
pi+,524.625
3pi+,261.697
pi-,714.593
pi+,183.731
2mu+,122.382
pi-,522.499
2pi-,472.686
pi-,889.443
2pi-,888.09
3pi-,801.315
pi+,1204.73
pi-,1893.59
pi-,1502.55
pi+,2091.22
2pi+,2089.63
3pi+,2088.13
pi-,149.571
pi+,468.276
2pi+,427.45
3mu+,360.165
pi+,1831.89
3pi+,207.586
pi+,36.5559
pi-,21.849
pi-,307.224
2mu-,200.002
3mu-,166.882
pi+,1287.02
3mu+,214.468
mu-,36.3703
2mu-,33.7439
3mu-,31.048
pi-,506.546
2pi-,477.686
3pi-,421.619
mu+,152.935
pi-,210.974
2mu-,219.663
3mu-,157.795
pi-,535.548
2mu-,540.413
3mu-,539.25
pi+,195.869
2pi+,194.612
3mu+,111.617
pi-,1810.79
2pi+,33.9587
3mu+,7.21925
mu-,1111.16
2mu-,1109.89
3mu-,1067.57
pi+,1251.39
pi-,505.284
2pi-,504.058
3pi-,502.498
pi+,1332.76
pi-,741.752
2pi-,105.273
pi+,247.389
2pi+,246.006
2pi+,198.299
3pi-,48.7077
pi+,1192.38
pi-,457.409
2pi-,426.859
pi+,450.422
2pi+,421.148
pi-,618.683
2pi-,75.4938
pi+,634.234
mu-,130.529
2mu+,268.552
pi-,340.744
pi+,374.231
pi+,888.531
pi-,580.669
2mu-,545.614
3mu-,544.426
2pi+,46.6512
pi+,326.988
pi+,795.259
mu+,12.3582
2pi+,357.893
pi+,742.628
2pi+,690.978
mu-,118.828
pi+,1310.42
3mu+,833.632
pi-,1257.43
pi-,145.355
pi+,1981.66
pi-,1265.88
2mu-,862.181
3mu-,770.985
mu-,28.5971
2mu-,25.7687
3mu-,265.721
pi-,146.561
pi+,521.309
2pi+,520.069
3pi+,464.771
pi+,847.981
2pi+,846.842
3pi+,845.234
pi+,1393.3
pi+,677.443
mu-,51.9165
mu+,138.724
2mu+,137.439
3mu+,136.127
3pi+,505.609
pi+,425.556
2mu+,259.159
3mu+,165.039
pi+,473.241
pi+,154.016
2mu+,68.8248
3mu+,67.0377
pi+,995.203
pi-,193.634
2pi-,192.135
3mu-,54.6396
pi+,969.117
pi-,1487.54
2pi-,268.154
2mu+,174.034
3mu+,162.245
pi-,69.8319
mu+,241.232
2mu+,238.076
3mu+,114.597
mu-,45.6116
2mu-,42.8083
2mu+,165.867
3mu+,154.264
pi+,1130.88
2pi+,1101.12
3pi+,1033.19
3mu+,297.918
3mu-,77.6711
3mu+,264.367
pi+,2383.3
2mu+,1835.4
3mu+,1823.05
pi+,389.861
pi-,558.732
pi+,2041.14
pi+,990.727
2pi+,988.366
3pi+,986.528
pi+,1628.23
2pi+,1626.65
3pi+,1614.02
pi-,282.919
2pi-,129.491
pi+,704.779
2pi+,703.63
3pi+,630.837
mu+,151.649
pi+,218.818
2mu+,213.269
3mu+,211.91
pi+,1240.92
pi-,779.384
pi+,536.371
2pi+,535.014
3pi+,533.784
pi+,215.383
pi+,1241.75
pi+,1955.22
mu-,141.502
2mu-,140.208
3mu-,73.9371
pi+,664.08
pi+,969.247
pi-,1950.18
pi+,1010.68
2pi+,1009.43
3pi+,967.54
pi+,746.828
2pi+,735.733
pi-,1168.7
2pi-,1167.23
3pi-,1165.97
pi-,321.924
2pi-,319.307
3pi-,318.033
pi-,769.426
2pi-,767.918
3pi-,707.147
mu+,131.096
mu+,248.582
2mu+,247.118
3mu+,178.653
mu+,568.696
2mu+,567.146
3mu+,508.195
mu+,575.783
3pi-,2825.84
mu+,343.382
3mu+,157.818
mu-,101.425
2mu-,98.6567
pi+,412.787
2pi+,403.281
pi+,1274.3
3mu-,149.334
mu-,758.752
2mu-,757.436
3mu-,682.279
pi+,218.132
2pi-,110.204
mu+,863.065
3mu+,555.454
mu+,319.544
2mu+,317.899
3mu+,250.776
pi-,461.973
2pi-,458.774
pi-,443.058
pi+,392.444
2pi+,391.187
3pi+,389.542
pi+,363.468
pi-,1152.69
pi+,243.453
mu+,105.304
pi-,453.781
pi-,490.862
2pi-,489.723
3pi-,488.485
mu+,306.781
2mu+,263.621
3mu+,154.821
pi+,557.27
pi+,688.175
2pi+,686.969
3pi+,585.746
pi-,508.935
pi-,521.413
2pi-,520.331
3pi-,469.618
mu+,197.798
2mu+,196.584
3mu+,166.391
pi+,274.583
pi+,394.862
mu-,237.489
2mu-,171.073
pi-,455.939
2pi-,355.459
3mu-,179.361
pi-,943.134
2pi-,941.699
3pi-,848.645
mu+,33.4506
pi-,709.207
3mu-,159.554
pi-,1238.49
3mu+,151.631
pi+,550.169
2pi+,539.78
pi+,36.635
pi+,1066.49
2pi+,1027.63
3pi+,299.048
pi-,1011.53
pi-,119.755
pi+,825.52
2pi-,545.451
pi+,231.445
2mu+,134.74
3mu+,133.19
3pi+,184
2mu+,402.694
3mu+,248.175
pi-,1435.83
2pi-,1434.65
3pi-,1433.3
pi+,1472.35
2pi+,1468.93
3pi+,1467.78
mu+,264.745
pi-,134.681
pi-,510.651
pi+,258.165
2pi+,256.964
3mu+,113.729
2mu+,20.6055
pi-,548.889
2mu-,345.413
3mu+,1209.63
pi-,426.784
mu+,219.962
2mu+,196.089
3mu+,127.159
pi+,783.754
2mu-,203.653
3mu-,145.229
mu+,294.332
2mu+,236.759
pi-,734.356
3mu-,172.097
pi+,673.763
2pi+,672.593
3pi+,580.828
pi+,398.348
2pi+,366.84
pi-,547.783
2pi-,469.914
pi+,337.985
2pi+,336.736
3pi+,328.582
mu-,146.35
2mu-,144.208
3mu-,131.121
3mu+,338.933
pi+,106.325
2mu+,55.6819
3mu+,12.9707
pi+,399.559
pi+,1326.74
pi+,2365.54
2pi-,2544.19
3pi-,2543.02
pi-,263.074
2pi-,261.839
3pi-,260.433
pi+,1921.19
2pi+,224.663
pi-,371.929
2pi-,274.382
pi+,247.508
pi+,719.083
pi+,142.538
2mu+,129.133
mu+,18.4675
mu-,406.079
2mu-,235.314
3mu-,180.386
pi+,311.385
pi-,1082.54
pi+,1917.76
pi-,471.111
2pi-,447.478
3pi-,328.629
pi-,996.171
pi+,192.401
2mu+,212.669
3mu+,165.752
pi-,781.774
2pi-,780.6
3pi-,779.446
pi-,418.611
2pi-,252.82
pi+,171.17
2mu+,103.348
3mu+,101.989
pi-,1972.37
mu+,312.667
pi+,534.393
2pi+,532.282
3pi+,475.286
3pi+,165.097
mu-,439.072
2mu-,437.709
3mu-,399.772
pi-,884.575
pi+,876.719
mu-,210.532
2mu-,135.251
pi+,778.933
2pi+,777.581
3pi+,776.456
pi-,493.291
2mu-,498.66
3mu-,478.719
pi+,928.404
2mu+,728.458
3mu+,632.581
pi+,207.953
2mu+,173.825
pi-,1180.25
2pi-,1126.39
pi-,723.907
pi+,495.639
3mu+,92.7011
pi+,912.023
mu+,519.272
2mu+,518.055
3mu+,469.576
pi+,703.882
3mu+,349.088
pi-,288.889
2pi-,287.649
3mu-,240.129
pi-,1577.64
pi+,195.279
pi+,454.788
pi+,595.521
2pi+,594.243
3pi+,540.619
2pi+,168.312
pi+,803.621
pi-,1440.17
pi+,194.547
2mu+,203.466
3mu+,202.324
pi-,965.869
2pi-,964.572
3mu-,580.057
mu+,316.485
2mu+,266.934
3mu+,226.719
mu+,269.558
pi-,712.911
2pi-,690.282
2pi-,183.827
mu+,393.527
3mu+,166.293
pi+,83.8131
2pi+,981.662
pi-,425.865
pi+,1830.25
2pi+,117.429
2pi-,490.78
pi+,119.329
mu+,181.19
pi+,1905.74
2mu+,1641.22
3mu+,1639.96
mu+,606.53
2mu+,604.613
3mu+,565.154
pi-,175.839
mu+,48.5799
2mu+,46.6862
3mu+,24.343
mu-,137.176
pi+,367.449
2pi+,366.317
3pi+,346.241
pi-,789.62
2pi-,788.277
pi+,4215.35
2pi+,4213.91
3pi+,902.543
3pi+,194.788
pi+,87.8152
2pi+,85.482
3pi+,83.4754
pi-,268.015
2pi-,266.641
3pi-,210.902
pi-,721.401
2pi-,685.434
3pi-,626.873
pi-,332.731
2pi-,331.561
3pi-,329.881
pi+,272.668
2pi+,271.197
3pi+,196.913
mu+,280.369
2mu+,277.312
3mu+,212.784
pi-,248.35
pi+,297.048
2pi+,271.338
3pi+,240.56
3mu-,723.527
mu-,400.107
3mu-,228.855
pi-,1385.27
2pi-,1384.06
mu+,192.26
2mu+,190.59
3mu+,145.19
mu+,18.8375
pi-,253.06
2pi-,227.256
pi-,506.996
2pi-,434.388
3mu-,260.975
pi+,102.681
pi+,362.253
pi-,353.116
pi-,190.976
2mu-,214.381
3mu-,213.147
mu+,82.7948
2mu+,81.1106
2mu-,314.62
mu+,290.502
2mu+,268.482
3mu+,194.739
pi+,1268.63
3mu+,668.642
pi-,79.9089
pi+,724.662
2pi+,723.489
3pi+,635.541
pi+,108.47
mu+,66.413
mu-,245.097
2mu-,243.823
3mu-,242.663
pi-,516.271
pi-,330.005
2mu-,240.012
3mu-,130.045
2pi+,30.4589
pi+,1074.99
mu-,303.114
2mu-,272.252
3mu-,202.689
pi+,611.454
2pi+,571.155
pi+,2493.67
pi+,179.625
pi-,418.835
3mu-,59.0932
pi-,694.32
2pi-,675.067
pi+,599.521
pi-,738.891
2pi-,689.709
pi-,1588.41
mu-,85.3454
pi-,740.305
pi+,331.543
pi+,299.785
3pi+,1037.94
pi+,289.421
2pi+,265.579
mu+,294.956
2mu+,257.441
3mu+,166.643
pi-,322.406
2pi-,321.152
3pi-,319.861
pi+,377.032
2mu+,274.638
3mu+,273.394
2pi-,237.576
pi+,490.692
pi-,328.374
2pi-,326.94
3pi-,325.599
mu-,334.29
2mu-,296.009
pi+,415.459
2pi+,414.269
mu-,7.34144
mu+,400.593
3mu+,138.945
pi-,797.325
2pi-,796.001
3pi-,735.167
mu+,277.435
2mu+,275.661
3mu+,220.693
pi+,141.265
pi+,1265.43
2mu+,945.386
3mu+,878.966
mu-,130.272
pi-,1272.62
2pi-,209.053
pi-,440.88
mu+,191.095
2mu+,64.8858
pi+,402.34
pi-,139.604
2pi-,118.024
pi+,408.453
2pi+,407.309
3pi+,367.469
mu+,695.931
3mu+,398.934
pi-,64.6292
2mu-,24.7969
2pi+,461.844
pi-,295.389
2mu-,318.026
3mu-,316.76
2pi-,29.2413
3mu-,34.9714
mu-,83.4266
2mu-,81.9681
3mu-,80.4051
pi+,1221.52
pi+,484.535
2mu+,497.8
3mu+,446.372
pi-,1406.42
pi-,1761.92
pi+,1152.15
pi-,22.5343
2pi-,18.1727
pi-,25.3931
pi+,1780.9
2pi+,1779.74
3pi+,1719.22
pi-,666.084
3pi-,378.779
pi-,1262.18
mu+,193.826
2mu+,147.496
3mu+,146.063
pi+,119.675
2pi+,116.884
mu-,248.354
2mu-,203.613
3mu-,126.447
pi+,552.4
pi+,1198.88
mu-,90.339
2mu-,40.3086
pi+,1415.58
2pi+,1414.32
3pi+,1347.38
2pi-,27.5039
pi-,263.919
2pi-,239.068
pi+,1380.93
pi+,1378.91
pi+,478.994
2pi+,477.801
3pi+,425.864
pi+,786.084
2pi+,784.722
3pi+,783.631
pi+,405.222
pi-,392.293
pi+,703.473
2mu+,169.243
3mu+,155.96
pi+,398.703
pi+,679.795
3pi+,393.128
pi+,1467.24
pi-,193.781
2mu-,125.163
3mu-,123.914
2pi+,62.0911
pi+,2146.9
2pi+,2145.69
3pi+,2084.88
pi+,682.177
mu+,127.47
pi+,1326.8
2pi+,295.854
pi+,93.1448
pi-,1710.49
pi-,1179.47
2pi-,1138.92
3mu-,990.023
pi-,1362.5
3pi-,281.692
mu+,470.487
3mu+,272.756
2pi-,57.5618
mu+,173.71
pi-,305.711
pi+,349.065
pi-,117.225
2pi+,826.741
mu-,303.785
3mu-,53.792
mu+,234.209
pi-,161.241
2pi-,115.65
pi+,486.347
pi-,377.258
2mu-,203.554
3mu-,84.0532
pi+,1171.6
pi+,974.532
2pi+,970.27
2mu-,219.197
pi+,487.881
3pi+,131.133
pi+,125.517
pi+,377.058
2pi+,300.578
3pi+,137.873
pi+,1557.02
pi+,352.72
2pi+,351.042
pi-,2746.32
pi+,160.072
pi+,203.647
2pi+,51.2309
pi-,440.002
2pi-,438.872
3pi-,437.661
mu+,52.2202
pi-,709.516
pi+,156.232
2pi+,154.247
mu-,261.012
2mu-,259.635
3mu-,176.71
mu+,214.682
2mu+,213.49
3mu+,212.095
pi-,935.433
2pi-,887.165
pi+,177.536
pi-,391.812
2pi-,390.291
3pi-,342.328
pi+,1784.69
3pi+,1196.3
pi-,708.33
2pi-,617.928
mu+,743.072
3mu+,424.075
pi-,701.09
pi+,688.022
2mu+,659.889
3mu+,594.641
pi+,410.98
2mu+,223.016
3mu+,176.781
pi-,828.151
mu+,123.705
pi+,1354.99
mu-,439.212
2mu-,437.77
3mu-,382.372
pi-,490.765
2pi-,489.537
3pi-,428.839
pi+,1280.28
2pi+,624.529
pi+,144.821
pi+,934.869
2pi+,886.658
3pi+,524.105
pi+,492.438
2pi+,471.777
pi+,1822.16
pi+,2325.43
2pi+,2324.19
pi-,703.15
2pi-,701.857
3pi-,700.574
pi+,256.936
pi-,701.812
