Detector,ParticleType,x[cm],px[MeV/c],y[cm],py[MeV/c],z[cm],pz[MeV/c],TotalEnergy[MeV]
1,pi+,-10.9553,0.00451062,16.2835,0.172164,450.95,0.748182,640.761
2,pi+,12.3268,0.0793479,19.8703,-0.10863,1097.45,0.650118,538.832
1,pi-,1.39156,0.0634503,-16.2089,-0.196868,450.95,0.533795,449.667
1,pi-,1.25434,0.0445934,-4.201,-0.0435167,450.95,0.611689,490.926
2,pi-,-0.802656,-0.0627553,2.8073,-0.00285922,1097.45,0.610504,489.828
3,pi-,12.0567,-0.00903363,-6.16272,0.0627069,1769.95,0.609276,488.69
1,pi+,2.89382,0.121096,17.6107,0.164124,450.95,0.28589,238.337
1,pi-,-6.61398,0.0263733,-7.81396,-0.103087,450.95,0.414839,310.867
2,pi-,13.9701,0.0336316,-8.74054,0.101767,1097.45,0.413007,309.363
3,mu-,3.51155,-0.0484344,11.2378,0.0535019,1769.95,0.374016,289.639
1,pi+,-9.27209,-0.0227073,-8.7241,-0.0160601,450.95,0.0516015,11.8056
1,pi-,-10.9448,-0.0461627,-1.28101,-0.081833,450.95,0.214702,133.202
2,mu-,2.86898,0.0699733,-6.26563,0.000308957,1097.45,0.147844,89.0671
3,mu-,26.5844,0.0325048,10.1563,0.0585355,1769.95,0.147068,87.4107
1,pi-,-15.1735,-0.297433,-2.13627,-0.241945,450.95,1.95956,1862.02
1,pi+,-12.699,-0.15057,-8.07991,0.0417794,450.95,0.209238,156.533
1,pi-,1.6821,0.0105457,0.493461,0.00100227,450.95,0.687206,561.746
2,pi-,1.06998,-0.011389,1.64802,0.000404384,1097.45,0.685488,560.075
3,pi-,5.35255,0.00620971,-0.452209,0.0164949,1769.95,0.683559,558.314
1,mu+,11.2501,0.0861117,0.866548,-0.0610523,450.95,0.210103,152.119
1,pi-,-0.092849,-0.163905,0.707147,-0.0120194,450.95,0.288076,220.259
2,pi+,20.6976,-0.476485,11.1666,-0.546695,1097.45,1.28765,1344.82
1,pi+,15.8131,0.0137352,-7.52753,-0.0558808,450.95,0.271999,171.516
1,pi-,-10.8901,-0.217637,7.77663,0.0703918,450.95,0.742458,649.762
2,mu-,-9.60617,-0.0674842,7.61184,0.123846,1097.45,0.446399,374.266
3,mu-,-35.9419,-0.109735,23.3387,0.0404071,1769.95,0.357581,285.113
1,pi-,-17.7932,-0.311217,-3.11487,-0.158336,450.95,1.22719,1143.94
1,pi-,-6.77303,-0.02496,-11.6414,-0.0842784,450.95,0.331653,230.834
2,mu-,2.27319,0.0361583,-17.1907,0.0325878,1097.45,0.172144,102.107
3,mu-,-5.98835,0.0348032,-17.4659,-0.035321,1769.95,0.169815,100.399
1,pi-,-3.13249,-0.025008,-10.241,-0.0509034,450.95,0.203152,113.347
2,pi-,-17.0311,-0.0455437,-16.0907,-0.035527,1097.45,0.20098,111.844
1,pi+,-5.79809,-0.111291,1.68062,0.158038,450.95,1.85023,1725.95
3,pi+,-23.9726,-0.218439,-42.2716,0.0347102,1769.95,1.53822,1420.73
1,pi+,-9.94366,-0.0387501,-1.52605,-0.0017872,450.95,0.118764,47.7511
2,pi+,-6.70908,0.0371413,-1.17757,-0.00958653,1097.45,0.114239,44.8254
3,mu+,-8.13603,-0.00643386,-19.1718,-0.0125304,1769.95,0.100818,41.0604
2,pi+,-1.02842,-0.0872302,-10.6492,0.252366,1097.45,1.32082,1215.18
1,pi-,5.32175,-0.0710893,5.1107,0.0800668,450.95,0.403859,300.936
2,pi-,-8.8827,0.0576148,-6.97549,-0.0914127,1097.45,0.402296,299.744
3,pi-,28.123,0.0858142,-14.2145,0.0375344,1769.95,0.370291,267.085
1,pi-,6.7519,-0.00531837,9.42195,0.140444,450.95,0.863391,746.249
2,pi-,4.3128,-0.119748,22.0816,0.0746053,1097.45,0.861676,744.665
3,pi-,-21.3746,0.101706,-19.5278,-0.0438707,1769.95,0.772754,653.461
1,pi+,11.3169,0.188612,10.7587,-0.00227539,450.95,0.319103,256.518
1,pi-,6.24992,0.370085,-10.8098,0.10949,450.95,1.9071,1811.19
1,pi+,-0.235351,-0.0647879,2.51848,0.066844,450.95,0.304147,207.778
2,pi+,5.61404,0.0794858,24.1818,0.0475938,1097.45,0.302864,206.535
3,pi+,26.836,0.0544027,28.6602,0.00763494,1769.95,0.165413,83.7193
1,pi-,16.878,0.211244,0.116684,0.125065,450.95,1.12418,1019.54
2,mu-,15.5655,0.113729,11.3135,0.0979532,1097.45,0.836684,750.923
3,mu-,-33.9431,-0.0546941,48.155,-0.120639,1769.95,0.73702,650.587
1,pi-,-6.78269,-0.102906,-12.1708,0.184001,450.95,0.19754,181.285
1,pi-,2.82606,-0.205484,19.7813,0.262821,450.95,3.11987,3001.19
1,mu+,-16.8868,-0.137584,-0.563882,0.145377,450.95,0.307818,276.414
2,pi+,-13.5095,0.182103,9.59179,-0.0764973,1097.45,0.0624103,110.206
2,mu+,15.5357,-0.0622776,-9.56337,0.00497475,1097.45,0.791666,695.467
3,mu+,24.6068,0.0506243,14.5836,-0.0365271,1769.95,0.789895,693.713
1,pi+,-5.8767,0.0201742,8.1144,0.0942192,450.95,0.566954,452.208
2,pi+,-11.3573,-0.093292,1.86528,0.0256859,1097.45,0.565543,450.923
3,mu+,5.92448,-0.0906657,0.0698414,-0.0623703,1769.95,0.504862,421.75
1,pi+,-10.3931,0.0347101,-5.56713,0.0255409,450.95,0.0322536,10.0193
1,pi+,5.79306,-0.15274,-17.0093,-0.145383,450.95,0.559359,474.292
1,pi-,-10.2329,-0.0880923,-1.61468,-0.00723267,450.95,0.449204,339.05
2,pi-,-23.3357,0.0247422,-12.4423,-0.0746956,1097.5,0.40131,292.542
3,mu-,-1.5162,0.022446,-20.0939,0.0372481,1769.95,0.169752,98.9649
1,pi+,16.0464,0.0996801,-1.94763,-0.257761,450.95,0.790864,709.737
1,pi-,-0.919724,0.159845,-7.06745,-0.114636,450.95,0.375039,306.329
2,pi-,-5.86596,-0.0673433,-10.722,-0.158774,1097.45,0.335294,262.482
1,pi+,-2.68798,-0.16418,-6.23521,0.0232185,450.95,0.515052,419.225
2,pi+,-17.176,-0.165119,-18.9539,-0.0186916,1097.45,0.491102,397.342
1,pi+,-2.49827,-0.016598,-2.68831,-0.104722,450.95,0.360841,261.589
2,mu+,-10.7232,0.0181875,4.89532,0.0532303,1097.45,0.26059,181.108
3,mu+,-9.6229,-0.0438108,-2.48848,0.0373056,1769.95,0.258848,179.783
1,mu+,-8.77395,-0.0839423,13.8731,0.0937746,450.95,0.301418,237.644
1,pi-,11.9373,0.00778913,4.09346,0.0587916,450.95,0.416796,303.956
2,pi-,1.83036,-0.0380385,8.79473,-0.0459929,1097.45,0.415399,302.694
3,pi-,-1.26524,0.00651389,-5.7658,-0.0595751,1769.95,0.413934,301.352
1,pi+,4.72146,0.0193947,0.199912,-0.0164408,450.95,0.127975,51.4898
2,mu+,4.32682,-0.00907499,-4.61247,-0.0035564,1097.45,0.0749362,24.2417
3,mu+,3.8868,0.00895731,-0.471586,0.00556696,1769.95,0.0693808,21.1822
1,pi-,11.8039,0.0416622,5.18257,0.155736,450.95,0.841891,728.905
1,mu-,-6.0922,-0.247156,10.353,0.155583,450.95,1.18893,1123.17
2,mu-,20.6554,-0.00190104,-5.009,0.253932,1097.45,1.1252,1052.67
1,mu+,0.935926,0.00494529,1.97024,0.00372969,450.95,0.055849,14.0123
2,mu+,4.4877,-0.000423991,-3.86981,-0.00859579,1097.45,0.0435892,8.95983
1,pi-,-16.1726,-0.208334,10.7128,-0.0669239,450.95,1.06719,958.724
1,pi+,-1.19259,0.0237158,8.8773,0.163156,450.95,0.737579,628.99
2,pi+,22.0739,0.098287,12.0871,-0.12788,1097.45,0.717662,609.117
3,pi+,-30.1118,0.044605,1.46861,0.107184,1769.95,0.631316,517.329
1,pi-,4.36099,0.0394245,-1.31452,0.0485106,450.95,0.645027,523.337
2,mu-,-3.80657,-0.0172093,-0.386639,-0.0518311,1097.45,0.639268,544.58
3,mu-,10.8407,-0.0479924,5.79058,0.0239119,1769.95,0.637963,543.214
1,pi-,-11.2543,0.00411424,-3.04914,-0.178211,450.95,0.811547,702.964
2,pi-,0.696286,0.179179,-20.2564,-0.0161328,1097.45,0.809975,701.801
1,pi-,-3.86895,0.0834052,-4.05494,-0.15703,450.95,0.690456,586.945
2,pi-,18.3068,-0.0265717,9.67799,0.177159,1097.45,0.6889,585.795
3,pi-,-25.2882,0.0407198,-36.4645,-0.25471,1769.95,0.403094,358.927
1,pi+,9.91546,0.252331,7.32359,-0.303957,450.95,1.43835,1358.55
1,pi+,11.8114,-0.310629,-14.8329,-0.546881,450.95,2.10151,2058.47
1,mu+,-3.18507,0.016675,-1.05878,-0.0121405,450.95,0.256586,172.595
2,mu+,-0.0982145,0.0239007,0.246167,-0.00291194,1097.45,0.254836,171.262
3,mu+,-1.90781,0.0171308,-0.18859,0.0174176,1769.95,0.252948,169.557
1,pi-,-0.576327,-0.0204415,0.916125,0.00238995,450.95,0.972199,842.812
2,pi-,-0.738586,-0.0197203,1.84036,0.000919071,1097.45,0.969119,839.747
3,pi-,-0.580614,0.0207266,-7.0176,-0.00286064,1769.95,0.96797,838.634
1,mu+,-0.252418,0.0273572,6.74212,0.0643411,450.95,0.163525,101.204
1,pi+,0.269812,0.0147551,13.5165,0.115359,450.95,0.556492,445.826
2,pi+,-7.58084,-0.133271,1.42378,0.0725259,1097.45,0.50205,403.159
3,pi+,-5.99333,-0.130947,7.49355,0.0287931,1769.95,0.452015,352.134
1,pi+,1.2746,-0.00137769,-1.80742,-0.0222719,450.95,1.14477,1013.89
2,pi+,1.69189,0.0157435,0.291411,-0.0148387,1097.45,1.14361,1012.73
3,pi+,-2.99418,-0.0234881,-7.67332,0.00398217,1769.95,1.1423,1011.47
1,pi-,-5.60893,-0.00266602,1.64668,-0.138626,450.95,1.45753,1331.17
2,mu-,7.23345,-0.086729,12.771,-0.0133261,1097.45,1.11804,1020.79
3,mu-,3.97786,0.0823464,-24.4601,-0.0295723,1769.95,1.11672,1019.46
1,pi-,2.44938,-0.00028074,6.29947,0.0578494,450.95,0.400047,288.056
2,pi-,-6.98335,-0.000380023,5.83971,-0.0546625,1097.45,0.399049,286.702
3,mu-,9.39403,0.00491804,-5.37222,0.0127811,1769.95,0.308568,220.785
1,mu+,15.9151,0.171511,1.79922,0.16302,450.95,0.211206,228.651
1,pi+,7.02185,0.154338,-0.556468,-0.0716037,450.95,1.86264,1736.02
1,pi+,-15.0521,0.226982,-6.93146,-0.0813377,450.95,0.460313,398.486
1,pi-,-0.579872,-0.0996002,11.1514,0.39067,450.95,1.34169,1268.32
1,pi+,2.65547,-0.142314,-18.1065,-0.104882,450.95,0.458489,371.256
1,pi-,1.96827,-0.039429,5.6917,0.0765615,450.95,3.26423,3128.77
2,pi-,-12.5838,-0.0592347,5.83129,-0.0643795,1097.45,3.26216,3126.74
3,pi-,-17.5182,0.0143085,-10.7041,-0.0848714,1769.95,3.2607,3125.25
1,pi+,-0.747493,0.00497676,3.12968,0.0835511,450.95,0.330859,229.148
2,pi+,-1.26838,0.0169018,17.3757,0.0811756,1097.45,0.328774,227.1
3,pi+,50.539,-0.019541,15.778,-0.0582649,1769.95,0.205908,116.661
2,pi+,-18.4328,-0.153147,-7.75919,-0.0776554,1097.45,0.438883,351.94
2,pi+,-21.0822,-0.0406435,-15.0896,0.026522,1097.45,0.827743,701.259
3,pi+,20.1061,-0.0345302,-19.449,-0.0968698,1769.95,0.784191,663.556
1,pi+,4.45266,0.0178713,-4.88118,-0.0919727,450.95,0.337312,237.308
2,pi+,11.9042,0.0391588,-15.7445,-0.0862565,1097.45,0.335682,236.111
3,mu+,-23.7918,-0.00380116,-27.6212,0.0507803,1769.95,0.239366,160.899
1,pi-,2.15829,0.34677,-9.17941,-0.00130853,450.95,2.13952,2032.36
1,pi+,-4.7364,-0.0886493,-7.94185,-0.196801,450.95,0.803741,704.271
3,mu+,-3.80302,-0.101399,-8.29175,-0.0881836,1769.95,0.362298,294.943
1,pi+,6.29341,0.248402,14.719,0.0011419,450.95,1.48106,1368.65
1,mu+,5.90675,-0.041897,-8.29206,-0.126721,450.95,0.260543,205.565
2,mu+,1.94562,-0.045909,-31.7731,-0.078807,1097.5,0.197877,136.492
1,pi+,-5.31887,0.406296,11.4831,0.120213,450.95,0.492085,524.625
3,pi+,4.96728,-0.0325186,-15.7541,-0.114516,1769.95,0.356881,261.697
1,pi-,10.8115,0.288797,-4.08884,0.0657776,450.95,0.788914,714.593
1,pi+,-7.04808,-0.0932917,-9.99742,-0.0621246,450.95,0.269222,183.731
2,mu+,4.64559,0.0362586,-14.9664,-0.0841576,1097.45,0.180116,122.382
1,pi-,4.50836,0.167975,-13.6999,-0.157813,450.95,0.604761,522.499
2,pi-,-14.5374,-0.140471,-14.8715,-0.209,1097.45,0.540342,472.686
1,pi-,-9.08196,-0.0939057,3.04183,-0.091551,450.95,1.01103,889.443
2,pi-,-14.18,-0.101442,9.05366,-0.0863024,1097.45,1.00939,888.09
3,pi-,14.7332,0.103009,-40.5803,0.0477,1769.95,0.923526,801.315
1,pi+,-11.0028,-0.043124,4.97677,0.29462,450.95,1.30346,1204.73
1,pi-,6.59196,-0.0318017,8.07338,0.366503,450.95,1.99473,1893.59
1,pi-,-13.3449,-0.129115,6.32471,-0.176408,450.95,1.62151,1502.55
1,pi+,-0.373977,0.0751174,3.96844,-0.0388987,450.95,2.22481,2091.22
2,pi+,-8.67444,-0.0837465,-10.6941,0.0156253,1097.45,2.2232,2089.63
3,pi+,-23.7718,-0.000557892,6.4319,0.0784323,1769.95,2.22194,2088.13
1,pi-,-10.7985,-0.0886226,-12.4066,-0.111742,450.95,0.209242,149.571
1,pi+,-10.7155,0.00712892,13.0682,0.128219,450.95,0.5775,468.276
2,pi+,-16.1629,-0.111287,7.15732,0.0223766,1097.45,0.537724,427.45
3,mu+,-22.329,-0.096111,8.85357,-0.00437967,1769.95,0.443364,360.165
1,pi+,-6.23382,-0.06287,-2.18899,0.170159,450.95,1.95813,1831.89
3,pi+,62.8356,0.0629704,4.38372,-0.0383146,1769.95,0.309199,207.586
1,pi+,0.203601,0.0225303,15.7638,0.0427718,450.95,0.0959357,36.5559
1,pi-,4.39841,0.00118311,-12.5593,-0.0234083,450.95,0.0776337,21.849
1,pi-,19.4993,0.0165136,-1.33551,0.119554,450.95,0.406914,307.224
2,mu-,1.90105,-0.0199825,1.45837,-0.06758,1097.45,0.278026,200.002
3,mu-,10.1746,-0.0657652,7.54488,-0.00288377,1769.95,0.242449,166.882
1,pi+,-3.00037,0.0632957,3.62679,0.253105,450.95,1.39557,1287.02
3,mu+,15.3755,-0.00812442,32.6161,-0.0479739,1769.95,0.298244,214.468
1,mu-,11.6354,0.020966,-1.8958,0.013458,450.95,0.0915854,36.3703
2,mu-,20.5788,0.00948593,8.85814,0.0232729,1097.45,0.087394,33.7439
3,mu-,9.8507,-0.0119364,12.4515,-0.0207165,1769.95,0.0833876,31.048
1,pi-,-3.69728,-0.0240666,-10.9822,-0.138795,450.95,0.614933,506.546
2,pi-,7.05646,-0.088892,0.902494,0.106292,1097.45,0.585086,477.686
3,pi-,2.62531,0.0481173,-25.6921,0.106551,1769.95,0.530834,421.619
1,mu+,0.924701,-0.0103504,-5.99015,0.131633,450.95,0.195633,152.935
1,pi-,-14.3183,-0.0535182,-1.57947,-0.112962,450.95,0.296271,210.974
2,mu-,12.4181,0.0599971,-2.54563,0.110598,1097.45,0.280782,219.663
3,mu-,-3.20564,0.0992951,-3.65366,0.0122555,1769.95,0.219623,157.795
1,pi-,6.26934,0.0452034,2.09504,0.063305,450.95,0.655937,535.548
2,mu-,-1.56739,-0.00627499,2.20577,-0.0632771,1097.45,0.634193,540.413
3,mu-,12.9459,-0.0603486,13.1044,0.0124156,1769.95,0.633204,539.25
1,pi+,-0.882525,-0.0499431,-11.5583,-0.0800844,450.95,0.290055,195.869
2,pi+,-16.3251,0.0192948,1.82655,0.0912991,1097.45,0.288947,194.612
3,mu+,-9.59353,-0.0640997,-3.80487,0.0420129,1769.95,0.173698,111.617
1,pi-,-14.771,-0.403453,8.10111,-0.0197575,450.95,1.90296,1810.79
2,pi+,-17.7332,0.0127286,1.94917,0.0683511,1097.45,0.0761487,33.9587
3,mu+,14.6744,0.0109507,16.6384,-0.0125041,1769.95,0.0360778,7.21925
1,mu-,0.559696,0.0142552,-5.13698,-0.0889608,450.95,1.20887,1111.16
2,mu-,-2.2004,-0.0727894,5.15011,-0.0548245,1097.45,1.20752,1109.89
3,mu-,9.75617,0.0874154,-31.079,-0.012656,1769.95,1.16512,1067.57
1,pi+,4.65609,0.128686,3.79582,-0.115651,450.95,1.37308,1251.39
1,pi-,0.38109,0.029282,1.89584,-0.000920876,450.95,0.628887,505.284
2,pi-,-2.22203,-0.0270155,4.92063,-0.0158758,1097.45,0.627531,504.058
3,pi-,6.76287,-0.0134489,2.74798,0.0292386,1769.95,0.625888,502.498
1,pi+,-4.40514,0.1058,5.32713,0.486855,450.95,1.37842,1332.76
1,pi-,-0.0812843,-0.145002,7.34754,-0.370426,450.95,0.773956,741.752
2,pi-,36.7939,0.0147955,-29.2006,0.121789,1097.5,-0.159426,105.273
1,pi+,-10.857,0.144659,4.77263,0.0442961,450.95,0.327672,247.389
2,pi+,15.8261,0.149406,11.6638,-0.00381317,1097.45,0.326883,246.006
2,pi+,-24.8932,-0.0638683,0.259916,0.00512656,1097.45,0.30095,198.299
3,pi-,33.1934,-0.0493669,-24.6737,0.0707488,1769.95,0.0923393,48.7077
1,pi+,6.35453,0.0876189,-7.93859,-0.136688,450.95,1.31463,1192.38
1,pi-,12.4794,0.0876119,1.63209,0.121626,450.95,0.560746,457.409
2,pi-,21.3615,0.155327,-10.5951,-0.00882941,1097.45,0.526458,426.859
1,pi+,2.47211,-0.141653,-9.95821,-0.115896,450.95,0.543243,450.422
2,pi+,14.796,-0.00864687,-22.3892,-0.183487,1097.5,0.511061,421.148
1,pi-,13.1655,0.166528,0.410899,0.0440337,450.95,0.725119,618.683
2,pi-,-47.4006,-0.0105201,-22.7487,-0.0126942,1097.5,0.162791,75.4938
1,pi+,-0.560118,0.0480067,15.8805,0.221216,450.95,0.726672,634.234
1,mu-,7.42493,0.0667929,-4.61518,-0.0352596,450.95,0.197272,130.529
2,mu+,-1.0644,0.103187,-14.2054,0.0953063,1097.45,0.330362,268.552
1,pi-,-1.8095,-0.158633,5.51007,0.0100643,450.95,0.431227,340.744
1,pi+,1.29834,0.0599427,16.4892,0.159659,450.95,0.464143,374.231
1,pi+,3.54869,0.29714,20.3105,0.0711783,450.95,0.971676,888.531
1,pi-,-0.735656,0.00268436,-1.96756,-0.0255422,450.95,0.70612,580.669
2,mu-,1.64141,-0.0270064,1.34784,0.0316301,1097.45,0.641298,545.614
3,mu-,0.0703609,0.034194,-10.5926,0.0214107,1769.95,0.640171,544.426
2,pi+,38.2859,0.0614476,-17.7237,-0.0736021,1097.5,-0.0774968,46.6512
1,pi+,3.34509,-0.11414,-17.5237,-0.138102,450.95,0.40755,326.988
1,pi+,-7.21841,-0.139721,-3.39612,0.0726448,450.95,0.910838,795.259
1,mu+,3.47239,0.0350993,-1.81756,-0.0199898,451.05,-0.0336581,12.3582
2,pi+,-18.2561,-0.152593,-6.75751,-0.0625404,1097.45,0.448101,357.893
1,pi+,-5.79703,0.00425748,-4.32206,0.24615,450.95,0.835576,742.628
2,pi+,9.08061,0.280935,21.5106,0.0273601,1097.45,0.768543,690.978
1,mu-,6.62773,0.071871,-15.8111,-0.0103898,450.95,0.184275,118.828
1,pi+,0.609284,-0.172208,-4.32389,-0.205129,450.95,1.41819,1310.42
3,mu+,12.4299,-0.033215,19.4239,-0.0613229,1769.95,0.930721,833.632
1,pi-,9.66851,0.275165,3.68048,0.153151,450.95,1.35387,1257.43
1,pi-,-7.90724,-0.124512,8.31027,0.00777022,450.95,0.2148,145.355
1,pi+,-5.4945,0.0121747,3.23392,0.280497,450.95,2.09793,1981.66
1,pi-,5.68831,0.218264,-9.2657,0.0254149,450.95,1.38114,1265.88
2,mu-,11.1419,0.16848,-16.1271,0.035522,1097.45,0.946521,862.181
3,mu-,-3.83998,-0.155958,57.9726,-0.03618,1769.95,0.855399,770.985
1,mu-,-7.46341,-0.0246423,-3.56066,-0.00721501,450.95,0.0787505,28.5971
2,mu-,-21.9448,-0.0214428,-1.73398,0.0070978,1097.45,0.074828,25.7687
3,mu-,-40.712,-0.0564909,-27.3406,-0.11463,1769.95,0.332307,265.721
1,pi-,15.301,0.119318,-3.5641,0.0984259,450.95,0.19613,146.561
1,pi+,4.14333,0.0711729,1.70127,-0.0802512,450.95,0.637005,521.309
2,pi+,-9.587,-0.0297514,0.943809,0.102057,1097.45,0.63588,520.069
3,pi+,19.8654,-0.0893592,-13.836,-0.0382368,1769.95,0.579915,464.771
1,pi+,-4.20772,-0.035402,0.241449,0.0720026,450.95,0.974341,847.981
2,pi+,-9.00635,-0.0249741,-0.00835731,0.077985,1097.45,0.973048,846.842
3,pi+,24.6028,0.0348462,12.7203,-0.0740779,1769.95,0.971421,845.234
1,pi+,-6.18275,0.229957,18.8496,0.239151,450.95,1.49001,1393.3
1,pi+,-2.97357,0.0461241,12.2744,0.273113,450.95,0.755852,677.443
1,mu-,7.05586,0.0534658,-12.958,-0.0518695,450.95,0.0900951,51.9165
1,mu+,1.86701,0.0247309,-1.50444,0.00355719,450.95,0.21894,138.724
2,mu+,-0.219556,-0.0220101,-3.28955,0.00432206,1097.45,0.217784,137.439
3,mu+,-6.51631,-0.0102733,0.495611,0.0236131,1769.95,0.215948,136.127
3,pi+,1.25267,0.110426,-45.8406,-0.21419,1769.95,0.581984,505.609
1,pi+,-15.4541,-0.0820596,7.24553,0.126414,450.95,0.526473,425.556
2,mu+,-18.7016,-0.108224,5.25635,-0.0425659,1097.45,0.329247,259.159
3,mu+,-23.7737,0.0840735,47.1663,-0.00700123,1769.95,0.234512,165.039
1,pi+,-4.74736,-0.185547,-8.96485,-0.0740178,450.95,0.562273,473.241
1,pi+,-13.2371,-0.0620459,-0.0974483,0.0187088,450.95,0.250026,154.016
2,mu+,-10.8796,-0.00601328,-7.56117,-0.0276985,1097.45,0.135932,68.8248
3,mu+,-23.754,-0.00244311,-5.37799,0.0281003,1769.95,0.133659,67.0377
1,pi+,0.683202,-0.468037,-19.727,-0.131839,450.95,1.01577,995.203
1,pi-,-5.18016,-0.0869083,9.39831,-0.0427568,450.95,0.286643,193.634
2,pi-,11.4403,0.0935187,-2.87728,0.049318,1097.45,0.281728,192.135
3,mu-,-12.5622,0.0487674,-6.15605,0.00803698,1769.95,0.10995,54.6396
1,pi+,10.4473,0.376032,13.2495,-0.12901,450.95,1.02551,969.117
1,pi-,-4.75476,0.266524,-17.5295,-0.146373,450.95,1.59234,1487.54
2,pi-,-21.8428,-0.00565609,1.04076,-0.2562,1097.45,0.284761,268.154
2,mu+,-17.4646,0.0435934,-3.96124,0.0765039,1097.45,0.243539,174.034
3,mu+,-11.4379,0.0334326,4.04958,0.0747832,1769.95,0.232161,162.245
1,pi-,14.3311,0.0507443,-2.72689,0.00724543,450.95,0.147452,69.8319
1,mu+,6.02938,0.122066,9.57305,-0.02249,450.95,0.30621,241.232
2,mu+,19.3018,-0.0330443,-17.5859,-0.119787,1097.5,0.302571,238.076
3,mu+,2.9178,-0.0474312,-35.6572,-0.0599138,1769.95,0.177509,114.597
1,mu-,-1.8447,-0.0360437,0.839101,-0.0459291,450.95,0.0911607,45.6116
2,mu-,8.81286,0.0214657,16.4293,0.0610654,1097.45,0.0817859,42.8083
2,mu+,-14.0911,0.0322953,-10.7498,0.0628631,1097.45,0.239933,165.867
3,mu+,-8.814,0.0341891,-1.27896,0.06112,1769.95,0.226918,154.264
1,pi+,12.2041,0.134934,-0.673415,-0.0526168,450.95,1.25443,1130.88
2,pi+,-7.63847,0.0980872,6.80824,0.124311,1097.45,1.22261,1101.12
3,pi+,26.1493,-0.0798538,-13.9786,-0.0881408,1769.95,1.15833,1033.19
3,mu+,-23.6407,-0.140412,-4.41266,0.0677852,1769.95,0.356931,297.918
3,mu-,-38.7797,0.0225453,-12.3775,-0.0148768,1769.95,0.147365,77.6711
3,mu+,2.58879,0.0345042,10.365,-0.0771141,1769.95,0.34441,264.367
1,pi+,7.37399,-0.0306867,-3.26478,-0.0937254,450.95,2.51708,2383.3
2,mu+,-11.9495,-0.0539854,-0.323946,0.0801636,1097.45,1.93577,1835.4
3,mu+,-6.65325,0.0794142,29.5601,0.0598285,1769.95,1.92324,1823.05
1,pi+,15.7912,-0.157831,-8.15158,-0.204575,450.95,0.440518,389.861
1,pi-,-3.64535,0.0320948,-9.67815,-0.285933,450.95,0.620772,558.732
1,pi+,9.97514,0.0190907,-0.906029,-0.180094,450.95,2.16869,2041.14
1,pi+,-2.70366,-0.0514416,-4.53018,-0.0115063,450.95,1.12041,990.727
2,pi+,1.69515,-0.0324372,-6.05859,-0.0418222,1097.45,1.11802,988.366
3,pi+,-20.0511,0.00629726,3.27826,0.0543325,1769.95,1.11608,986.528
1,pi+,0.686014,0.102656,5.61431,0.102526,450.95,1.7563,1628.23
2,pi+,9.07954,-0.136566,-21.9005,-0.0488,1097.45,1.75471,1626.65
3,pi+,-27.1895,0.0408844,9.1874,0.196245,1769.95,1.7365,1614.02
1,pi-,9.30307,0.0118979,17.9416,0.103161,450.95,0.385012,282.919
2,pi-,-13.2153,0.00732578,-13.5834,-0.172411,1097.45,0.1521,129.491
1,pi+,2.9787,-0.0735968,-1.21178,-0.0750681,450.95,0.826071,704.779
2,pi+,-7.56366,-0.0921733,-5.30482,0.0491781,1097.45,0.824981,703.63
3,pi+,17.6818,0.0508785,27.6425,-0.0758392,1769.95,0.752135,630.837
1,mu+,-6.20676,-0.043363,-16.2775,-0.137572,450.95,0.185032,151.649
1,pi+,0.102296,0.026181,5.08352,0.0386814,450.95,0.326773,218.818
2,mu+,11.2128,0.0353614,7.76614,-0.0254927,1097.45,0.297743,213.269
3,mu+,-1.99625,-0.018046,-2.9145,0.0385756,1769.95,0.296433,211.91
1,pi+,3.99866,0.25535,10.5515,0.0216145,450.95,1.3493,1240.92
1,pi-,-10.9622,-0.214078,15.5736,0.0458758,450.95,0.881511,779.384
1,pi+,-4.06639,-0.0325858,-1.58843,0.032568,450.95,0.659768,536.371
2,pi+,1.56075,0.0232473,0.404863,-0.0344577,1097.45,0.658678,535.014
3,pi+,-10.6281,0.0289471,1.13438,0.0284899,1769.95,0.657477,533.784
1,pi+,-6.71338,-0.124838,-17.879,-0.070277,450.95,0.293239,215.383
1,pi+,10.5031,0.212573,-2.56592,-0.189518,450.95,1.34442,1241.75
1,pi+,-7.35913,-0.25505,-1.50962,0.184379,450.95,2.0663,1955.22
1,mu-,-11.9755,-0.00785074,-7.89148,-0.058994,450.95,0.215367,141.502
2,mu-,-13.8516,-0.0417569,-0.975918,0.0432725,1097.45,0.213707,140.208
3,mu-,-34.5916,0.0285333,-17.5828,-0.0327368,1769.95,0.138582,73.9371
1,pi+,11.6169,0.128199,10.9219,0.0916663,450.95,0.775588,664.08
1,pi+,-7.14285,-0.187513,-5.69182,0.171618,450.95,1.07023,969.247
1,pi-,-13.4415,-0.0645286,-10.5612,-0.607405,450.95,1.99361,1950.18
1,pi+,5.1139,0.0896233,6.28462,-0.00883425,450.95,1.13819,1010.68
2,pi+,-1.95042,0.0701706,9.90724,0.0549681,1097.45,1.137,1009.43
3,pi+,28.3227,-0.0316148,-13.4853,-0.0873247,1769.95,1.09434,967.54
1,pi+,5.04714,0.123357,9.82838,-0.113499,450.95,0.859141,746.828
2,pi+,14.4825,-0.0330942,-2.55317,-0.164755,1097.45,0.847606,735.733
