x,y,z,bx,by,bz,particle,energy,volume
82.919273,258.975389,5110.500000,0.701657,2.191432,6.298326,pi-,841.545010,Solenoid_1_FieldVolume
323.248130,97.049834,9360.000000,1.332087,0.399937,3.149163,pi-,790.993686,Solenoid_1_FieldVolume
-447.953492,-395.009752,13240.000000,-0.922995,-0.813906,1.574581,pi-,591.978696,Solenoid_1_FieldVolume
5.452574,-55.084337,2930.000000,0.078644,-0.794498,11.022070,pi-,655.937404,Solenoid_1_FieldVolume
90.893552,-22.848705,6810.000000,0.374567,-0.094158,3.149163,pi-,654.859614,Solenoid_1_FieldVolume
108.725941,-116.709590,10645.500000,0.460016,-0.493794,3.149163,pi-,645.632199,Solenoid_1_FieldVolume
27.841148,4.792275,-470.000000,0.745756,0.128366,20.469558,pi+,645.542169,Solenoid_1_FieldVolume
-11.451356,-51.236428,3780.000000,-0.141571,-0.633427,9.447488,pi+,644.838286,Solenoid_1_FieldVolume
66.721312,13.552371,-470.000000,1.787205,0.363015,20.469558,pi+,282.279320,Solenoid_1_FieldVolume
-83.189304,90.371213,3261.383096,0.000000,-0.000000,9.447488,pi+,280.132171,Solenoid_1_FieldVolume
59.634037,80.624777,1230.000000,1.597365,2.159625,20.469558,pi+,328.160119,Solenoid_1_FieldVolume
42.103758,-56.272870,5110.500000,0.356279,-0.476177,6.298326,pi+,327.339773,Solenoid_1_FieldVolume
75.363754,50.316017,9360.000000,0.310570,0.207349,3.149163,pi+,326.678293,Solenoid_1_FieldVolume
345.592499,151.266063,10210.000000,1.424167,0.623359,3.149163,pi+,219.918301,Solenoid_1_FieldVolume
-41.240343,-2.828245,2080.000000,-0.679796,-0.046620,12.596651,pi+,729.489862,Solenoid_1_FieldVolume
-9.331781,73.303445,5960.000000,-0.057684,0.453119,4.723744,pi+,728.816220,Solenoid_1_FieldVolume
-50.064989,105.098029,10210.000000,-0.206315,0.433103,3.149163,pi+,728.081625,Solenoid_1_FieldVolume
-40.232962,-159.663508,14090.000000,-0.082899,-0.328982,1.574581,pi+,727.261791,Solenoid_1_FieldVolume
-159.087646,216.876350,380.000000,-4.261341,5.809276,20.469558,pi-,435.932518,Solenoid_1_FieldVolume
-261.268376,280.464342,4215.500000,-2.210835,2.373270,6.298326,pi-,383.504289,Solenoid_1_FieldVolume
92.004959,133.527764,2080.000000,1.516588,2.201041,12.596651,pi+,2800.109077,Solenoid_1_FieldVolume
498.305727,-492.332868,5679.603964,-0.000000,0.000000,4.723744,pi+,2603.106021,Solenoid_1_FieldVolume
35.446398,196.671559,1336.946120,-0.000000,-0.000000,12.596651,pi+,542.833114,Solenoid_1_FieldVolume
268.873612,381.034928,5110.500000,2.275190,3.224291,6.298326,mu+,310.205155,Solenoid_1_FieldVolume
267.163139,413.404986,9360.000000,1.100964,1.703618,3.149163,mu+,254.909027,Solenoid_1_FieldVolume
-152.550659,-18.886162,2080.000000,-2.514610,-0.311315,12.596651,pi-,585.379084,Solenoid_1_FieldVolume
-290.142603,46.988291,5960.000000,-1.793491,0.290454,4.723744,pi-,486.920284,Solenoid_1_FieldVolume
-0.458435,-454.199703,13240.000000,-0.000945,-0.935865,1.574581,pi-,729.207772,Solenoid_1_FieldVolume
-64.995269,-80.483441,17490.000000,-0.133921,-0.165834,1.574581,pi-,686.844015,Solenoid_1_FieldVolume
173.831617,-229.392038,2080.000000,2.865400,-3.781245,12.596651,pi-,537.044900,Solenoid_1_FieldVolume
-50.208528,26.373463,-470.000000,-1.344892,0.706443,20.469558,pi-,1128.323560,Solenoid_1_FieldVolume
0.827587,65.823622,3780.000000,0.010231,0.813766,9.447488,pi-,1127.570200,Solenoid_1_FieldVolume
-68.661308,-153.527671,7660.000000,-0.282949,-0.632679,3.149163,pi-,1126.712331,Solenoid_1_FieldVolume
-39.978407,196.816582,11540.500000,-0.084574,0.416362,1.574581,pi-,1125.619292,Solenoid_1_FieldVolume
-493.062849,43.153326,15790.000000,-1.015942,0.088916,1.574581,pi-,1077.246783,Solenoid_1_FieldVolume
-51.796897,-71.885647,2080.000000,-0.853808,-1.184946,12.596651,pi+,635.011371,Solenoid_1_FieldVolume
-293.960689,-122.022827,5110.500000,-2.487475,-1.032549,6.298326,mu+,318.022198,Solenoid_1_FieldVolume
-318.573262,-226.716670,9360.000000,-1.312822,-0.934286,3.149163,mu+,282.685140,Solenoid_1_FieldVolume
-18.734260,197.827407,2080.000000,-0.308811,3.260941,12.596651,pi+,893.671433,Solenoid_1_FieldVolume
7.826631,-13.636016,2080.000000,0.129012,-0.224773,12.596651,pi-,1485.601483,Solenoid_1_FieldVolume
21.222391,-185.993882,5960.000000,0.131184,-1.149705,4.723744,pi-,1484.623857,Solenoid_1_FieldVolume
156.018643,229.350982,10210.000000,0.642944,0.945142,3.149163,pi-,1452.249720,Solenoid_1_FieldVolume
369.525829,182.531514,11540.500000,0.781726,0.386142,1.574581,pi-,495.604778,Solenoid_1_FieldVolume
-65.168695,68.335873,1230.000000,-1.745617,1.830453,20.469558,mu-,140.503082,Solenoid_1_FieldVolume
50.087705,-6.976114,-470.000000,1.341655,-0.186863,20.469558,pi+,801.958790,Solenoid_1_FieldVolume
93.704834,-42.312088,3780.000000,1.158456,-0.523097,9.447488,pi+,801.258618,Solenoid_1_FieldVolume
145.317138,-84.646690,7660.000000,0.598843,-0.348824,3.149163,pi+,772.777769,Solenoid_1_FieldVolume
170.380310,-209.400874,11540.500000,0.360437,-0.442984,1.574581,mu+,531.151462,Solenoid_1_FieldVolume
-264.215030,79.026226,15790.000000,-0.544407,0.162831,1.574581,mu+,473.960611,Solenoid_1_FieldVolume
7.391278,9.165598,2930.000000,0.106607,0.132198,11.022070,pi-,555.934830,Solenoid_1_FieldVolume
-53.740114,45.613609,6810.000000,-0.221460,0.187971,3.149163,pi-,555.161902,Solenoid_1_FieldVolume
-71.327114,7.552048,10210.000000,-0.293935,0.031122,3.149163,mu-,503.468527,Solenoid_1_FieldVolume
-40.585989,-474.607486,14090.000000,-0.083626,-0.977915,1.574581,mu-,419.769732,Solenoid_1_FieldVolume
7.461266,53.580737,2930.000000,0.107616,0.772811,11.022070,pi-,403.007921,Solenoid_1_FieldVolume
79.459572,-46.761879,5960.000000,0.491172,-0.289054,4.723744,mu-,311.754463,Solenoid_1_FieldVolume
126.736501,-25.086165,10210.000000,0.522274,-0.103379,3.149163,mu-,311.045748,Solenoid_1_FieldVolume
58.973077,-46.498644,14090.000000,0.121512,-0.095809,1.574581,mu-,310.157516,Solenoid_1_FieldVolume
-6.651564,11.842434,2822.511667,0.000000,-0.000000,11.022070,pi+,207.214766,Solenoid_1_FieldVolume
16.041539,-81.453504,2080.000000,0.264425,-1.342661,12.596651,pi+,1029.683831,Solenoid_1_FieldVolume
-32.178461,96.372193,5110.500000,-0.272292,0.815495,6.298326,mu+,736.148551,Solenoid_1_FieldVolume
-107.203367,73.823473,9360.000000,-0.441779,0.304222,3.149163,mu+,735.239856,Solenoid_1_FieldVolume
203.116475,-206.088107,13240.000000,0.418516,-0.424639,1.574581,mu+,734.571840,Solenoid_1_FieldVolume
-240.312748,-95.405887,17490.000000,-0.495157,-0.196581,1.574581,mu+,665.051219,Solenoid_1_FieldVolume
-12.161511,182.005598,2080.000000,-0.200468,3.000138,12.596651,pi+,2471.698542,Solenoid_1_FieldVolume
222.819809,-299.095585,6810.000000,0.918227,-1.232555,3.149163,pi+,797.183484,Solenoid_1_FieldVolume
458.457865,-132.395122,10645.500000,1.939719,-0.560159,3.149163,pi+,758.546336,Solenoid_1_FieldVolume
-169.059584,-104.124152,14940.000000,-0.348342,-0.214545,1.574581,pi+,567.531542,Solenoid_1_FieldVolume
91.996868,91.185223,1230.000000,2.464239,2.442498,20.469558,pi-,283.169008,Solenoid_1_FieldVolume
44.977325,134.552247,4215.500000,0.380595,1.138572,6.298326,mu-,240.150374,Solenoid_1_FieldVolume
-100.731189,-37.301919,8510.000000,-0.415107,-0.153719,3.149163,mu-,227.369752,Solenoid_1_FieldVolume
162.170278,-42.607450,12390.000000,0.334147,-0.087791,1.574581,mu-,214.032734,Solenoid_1_FieldVolume
187.390904,-113.352294,16640.000000,0.386113,-0.233559,1.574581,mu-,199.710013,Solenoid_1_FieldVolume
302.325280,-182.318487,2930.000000,4.360527,-2.629633,11.022070,pi-,243.062345,Solenoid_1_FieldVolume
399.478246,-418.158039,-470.000000,10.700473,-11.200832,20.469558,pi+,235.927772,Solenoid_1_FieldVolume
-316.032897,321.647242,-470.000000,-8.465295,8.615682,20.469558,pi+,488.700771,Solenoid_1_FieldVolume
-222.615403,345.124055,3780.000000,-2.752155,4.266708,9.447488,pi+,401.755126,Solenoid_1_FieldVolume
196.658828,-46.380442,2930.000000,2.836468,-0.668959,11.022070,pi+,1103.898117,Solenoid_1_FieldVolume
366.496047,248.508462,6810.000000,1.510309,1.024089,3.149163,pi+,1074.783206,Solenoid_1_FieldVolume
30.531579,36.945606,-470.000000,0.817823,0.989629,20.469558,pi-,2459.978332,Solenoid_1_FieldVolume
-4.784524,110.771280,3780.000000,-0.059150,1.369446,9.447488,pi-,2457.027110,Solenoid_1_FieldVolume
-158.239986,-85.972202,7660.000000,-0.652098,-0.354286,3.149163,pi-,2456.140889,Solenoid_1_FieldVolume
44.696676,-260.191646,11540.500000,0.094555,-0.550431,1.574581,pi-,2455.336089,Solenoid_1_FieldVolume
351.538131,-202.207450,15790.000000,0.724334,-0.416643,1.574581,pi-,2408.788278,Solenoid_1_FieldVolume
-78.193485,-22.148260,1230.000000,-2.094500,-0.593266,20.469558,mu+,160.532234,Solenoid_1_FieldVolume
65.642390,-12.336045,2930.000000,0.946780,-0.177926,11.022070,pi-,216.700914,Solenoid_1_FieldVolume
-159.890927,566.856921,5110.500000,-1.352986,4.796704,6.298326,pi-,438.267403,Solenoid_1_FieldVolume
3.084462,54.311510,-470.000000,0.082621,1.454795,20.469558,pi-,981.903270,Solenoid_1_FieldVolume
-37.934455,59.799356,3780.000000,-0.468977,0.739289,9.447488,pi-,981.063425,Solenoid_1_FieldVolume
109.573366,113.693648,7660.000000,0.451545,0.468525,3.149163,pi-,979.994845,Solenoid_1_FieldVolume
-62.223080,-39.515750,10645.500000,-0.263264,-0.167190,3.149163,mu-,620.198311,Solenoid_1_FieldVolume
198.890783,242.825707,14940.000000,0.409809,0.500335,1.574581,mu-,610.808285,Solenoid_1_FieldVolume
163.466758,-355.462423,-470.000000,4.378640,-9.521460,20.469558,pi+,824.493925,Solenoid_1_FieldVolume
-280.438904,149.648600,2930.000000,-4.044853,2.158426,11.022070,pi-,1436.586799,Solenoid_1_FieldVolume
242.156343,135.660849,8510.000000,0.997912,0.559050,3.149163,mu-,198.052915,Solenoid_1_FieldVolume
-41.359030,-66.432907,2930.000000,-0.596533,-0.958181,11.022070,pi-,1125.974634,Solenoid_1_FieldVolume
-131.531282,116.943501,6810.000000,-0.542033,0.481917,3.149163,pi-,1124.462384,Solenoid_1_FieldVolume
130.125973,-193.402129,10645.500000,0.550558,-0.818278,3.149163,pi-,1123.571089,Solenoid_1_FieldVolume
293.175398,334.946552,14090.000000,0.604079,0.690148,1.574581,pi-,1098.270124,Solenoid_1_FieldVolume
240.658274,-130.451904,2080.000000,3.966955,-2.150339,12.596651,mu+,345.970949,Solenoid_1_FieldVolume
-31.173792,107.825931,5960.000000,-0.192698,0.666516,4.723744,mu+,299.623585,Solenoid_1_FieldVolume
81.041599,-155.665662,10210.000000,0.333968,-0.641489,3.149163,mu+,298.785812,Solenoid_1_FieldVolume
-85.643535,253.822762,14090.000000,-0.176466,0.522994,1.574581,mu+,251.010131,Solenoid_1_FieldVolume
-138.179814,686.226157,15469.278800,0.000000,-0.000000,1.574581,pi+,225.368883,Solenoid_1_FieldVolume
23.393743,-89.399573,1230.000000,0.626628,-2.394668,20.469558,pi+,726.890133,Solenoid_1_FieldVolume
-117.186090,6.603148,5110.500000,-0.991621,0.055875,6.298326,pi+,726.169435,Solenoid_1_FieldVolume
-174.780051,-47.712057,9360.000000,-0.720258,-0.196619,3.149163,pi+,725.500088,Solenoid_1_FieldVolume
301.044079,-169.262386,13240.000000,0.620293,-0.348760,1.574581,pi+,724.817270,Solenoid_1_FieldVolume
-107.517526,-350.423355,16640.000000,-0.221537,-0.722037,1.574581,mu+,412.390694,Solenoid_1_FieldVolume
-5.633309,42.654066,-470.000000,-0.150894,1.142537,20.469558,pi-,1084.809056,Solenoid_1_FieldVolume
-71.212698,71.794957,3780.000000,-0.880390,0.887589,9.447488,pi-,1083.980147,Solenoid_1_FieldVolume
221.756469,173.015133,7660.000000,0.913845,0.712985,3.149163,pi-,1060.185248,Solenoid_1_FieldVolume
-105.369508,-143.890932,11540.500000,-0.222907,-0.304399,1.574581,pi-,1040.789298,Solenoid_1_FieldVolume
537.851488,-274.427767,15790.000000,1.108227,-0.565450,1.574581,pi-,1003.092074,Solenoid_1_FieldVolume
-85.724833,-18.312626,2080.000000,-1.413068,-0.301861,12.596651,mu+,685.523256,Solenoid_1_FieldVolume
-77.995872,99.371096,5960.000000,-0.482125,0.614254,4.723744,mu+,622.882663,Solenoid_1_FieldVolume
-79.105368,63.710254,10210.000000,-0.325989,0.262546,3.149163,mu+,603.061242,Solenoid_1_FieldVolume
-577.230543,-63.940797,14090.000000,-1.189367,-0.131748,1.574581,mu+,577.831744,Solenoid_1_FieldVolume
-44.731876,36.745637,380.000000,-1.198193,0.984273,20.469558,pi-,1113.244967,Solenoid_1_FieldVolume
-60.403585,-8.272036,4215.500000,-0.511131,-0.069997,6.298326,pi-,1112.457620,Solenoid_1_FieldVolume
24.523049,152.069554,8510.000000,0.101058,0.626670,3.149163,pi-,1111.785606,Solenoid_1_FieldVolume
-95.502778,-143.186771,12390.000000,-0.196781,-0.295032,1.574581,pi-,1111.146642,Solenoid_1_FieldVolume
185.284104,-289.838514,15790.000000,0.381772,-0.597204,1.574581,mu-,824.976074,Solenoid_1_FieldVolume
173.815694,343.055533,2930.000000,2.506995,4.947991,11.022070,pi+,244.717375,Solenoid_1_FieldVolume
167.219145,-90.685838,2777.727805,-0.000000,0.000000,11.022070,pi+,481.051559,Solenoid_1_FieldVolume
-42.049828,-53.515080,-394.439512,0.000000,0.000000,20.469558,pi+,191.864059,Solenoid_1_FieldVolume
-41.254875,-41.193237,3780.000000,-0.510027,-0.509265,9.447488,mu+,127.516679,Solenoid_1_FieldVolume
42.671375,-12.545822,7660.000000,0.175846,-0.051701,3.149163,mu+,125.442033,Solenoid_1_FieldVolume
84.493996,12.957522,11540.500000,0.178746,0.027411,1.574581,mu+,123.162918,Solenoid_1_FieldVolume
65.677263,-1.616628,15790.000000,0.135326,-0.003331,1.574581,mu+,120.841256,Solenoid_1_FieldVolume
72.093686,2.442902,-470.000000,1.931110,0.065436,20.469558,pi-,185.265086,Solenoid_1_FieldVolume
23.435539,27.538830,2930.000000,0.338018,0.397201,11.022070,mu-,163.231036,Solenoid_1_FieldVolume
224.432547,-165.535660,-470.000000,6.011677,-4.434058,20.469558,pi+,1297.396819,Solenoid_1_FieldVolume
385.970449,-361.857647,3780.000000,4.771685,-4.473583,9.447488,pi+,1258.477506,Solenoid_1_FieldVolume
-46.407825,-59.661034,1230.000000,-1.243086,-1.598088,20.469558,pi+,549.502332,Solenoid_1_FieldVolume
-65.113777,-110.042276,4215.500000,-0.550988,-0.931170,6.298326,mu+,509.211556,Solenoid_1_FieldVolume
-197.903843,136.228059,8510.000000,-0.815550,0.561388,3.149163,mu+,467.707906,Solenoid_1_FieldVolume
-114.704784,343.298561,12390.000000,-0.236346,0.707357,1.574581,mu+,293.690054,Solenoid_1_FieldVolume
-36.885502,163.421618,16640.000000,-0.076002,0.336725,1.574581,mu+,258.220909,Solenoid_1_FieldVolume
-26.050235,19.649784,2930.000000,-0.375730,0.283415,11.022070,pi+,354.641413,Solenoid_1_FieldVolume
71.639949,364.031474,5960.000000,0.442836,2.250229,4.723744,mu+,121.634425,Solenoid_1_FieldVolume
-178.098667,-95.197565,-470.000000,-4.770572,-2.549974,20.469558,pi-,1591.775917,Solenoid_1_FieldVolume
-261.058512,-84.814666,3780.000000,-3.227421,-1.048549,9.447488,pi-,1571.014057,Solenoid_1_FieldVolume
-66.014573,102.094908,5960.000000,-0.408063,0.631091,4.723744,pi+,413.899222,Solenoid_1_FieldVolume
186.886047,212.702725,10210.000000,0.770147,0.876536,3.149163,pi+,386.303944,Solenoid_1_FieldVolume
-119.963892,59.607429,2930.000000,-1.730275,0.859736,11.022070,pi+,1321.180518,Solenoid_1_FieldVolume
0.218198,120.528226,2930.000000,0.003147,1.738414,11.022070,pi+,779.150755,Solenoid_1_FieldVolume
194.227000,56.025288,-470.000000,5.202588,1.500700,20.469558,pi-,434.077760,Solenoid_1_FieldVolume
122.033576,24.261167,3780.000000,1.508680,0.299937,9.447488,pi-,387.117395,Solenoid_1_FieldVolume
6.237971,-49.042891,-470.000000,0.167091,-1.313669,20.469558,pi+,890.227784,Solenoid_1_FieldVolume
-37.033746,-144.015142,3780.000000,-0.457842,-1.780434,9.447488,pi+,889.351488,Solenoid_1_FieldVolume
111.167164,-154.395359,7660.000000,0.458113,-0.636254,3.149163,pi+,888.598614,Solenoid_1_FieldVolume
-51.685100,203.663074,11540.500000,-0.109339,0.430846,1.574581,pi+,887.712937,Solenoid_1_FieldVolume
502.344808,-126.068785,15790.000000,1.035067,-0.259761,1.574581,pi+,811.147814,Solenoid_1_FieldVolume
-1.546052,-9.207104,380.000000,-0.041413,-0.246623,20.469558,pi-,207.071963,Solenoid_1_FieldVolume
13.031289,-12.558784,4215.500000,0.110270,-0.106272,6.298326,pi-,204.235012,Solenoid_1_FieldVolume
43.279253,54.769672,-470.000000,1.159283,1.467067,20.469558,pi+,172.191057,Solenoid_1_FieldVolume
96.784784,83.542133,2930.000000,1.395955,1.204953,11.022070,mu+,145.880383,Solenoid_1_FieldVolume
-65.937462,64.487910,1230.000000,-1.766209,1.727381,20.469558,pi-,1404.317118,Solenoid_1_FieldVolume
-62.005283,-163.637362,5110.500000,-0.524684,-1.384688,6.298326,pi-,1403.552678,Solenoid_1_FieldVolume
4.492414,-273.036258,10645.500000,0.019007,-1.155207,3.149163,pi-,1340.830200,Solenoid_1_FieldVolume
-63.955749,160.565763,380.000000,-1.713126,4.300934,20.469558,pi+,711.627191,Solenoid_1_FieldVolume
-91.032002,136.403464,-450.000000,2.721480,-4.077899,20.469558,pi-,165.076237,Solenoid_1_FieldVolume
-122.095136,114.636756,2080.000000,-2.012588,1.889646,12.596651,pi+,278.906570,Solenoid_1_FieldVolume
-24.481819,303.477544,2080.000000,-0.403553,5.002453,12.596651,pi+,1046.455923,Solenoid_1_FieldVolume
-96.039034,-10.573268,-470.000000,-2.572513,-0.283217,20.469558,pi-,236.458576,Solenoid_1_FieldVolume
-94.117333,2.959865,3780.000000,-1.163556,0.036592,9.447488,pi-,235.599944,Solenoid_1_FieldVolume
-69.373954,65.203056,6810.000000,-0.285886,0.268698,3.149163,mu-,176.744464,Solenoid_1_FieldVolume
-59.218588,50.224833,10645.500000,-0.250552,0.212500,3.149163,mu-,175.528041,Solenoid_1_FieldVolume
43.670702,58.440839,14940.000000,0.089982,0.120416,1.574581,mu-,174.346385,Solenoid_1_FieldVolume
-102.530229,98.062457,2930.000000,-1.478824,1.414384,11.022070,pi-,649.418999,Solenoid_1_FieldVolume
-142.519927,-64.371416,6810.000000,-0.587316,-0.265271,3.149163,mu-,307.682983,Solenoid_1_FieldVolume
-133.238664,31.441719,10645.500000,-0.563728,0.133029,3.149163,mu-,283.124512,Solenoid_1_FieldVolume
-278.301873,305.037175,14940.000000,-0.573433,0.628520,1.574581,mu-,251.945152,Solenoid_1_FieldVolume
-57.036724,-71.432677,-470.000000,-1.527793,-1.913404,20.469558,pi+,503.671129,Solenoid_1_FieldVolume
28.383125,-41.605222,3780.000000,0.350896,-0.514358,9.447488,pi+,502.603259,Solenoid_1_FieldVolume
10.013567,105.879861,-470.000000,0.268225,2.836111,20.469558,mu+,288.058960,Solenoid_1_FieldVolume
56.916106,158.072577,3780.000000,0.703644,1.954224,9.447488,mu+,286.751825,Solenoid_1_FieldVolume
233.919762,-214.404881,2080.000000,3.855879,-3.534200,12.596651,pi-,1821.444306,Solenoid_1_FieldVolume
-132.816509,-687.793592,5479.864448,0.000000,0.000000,4.723744,pi-,1630.680186,Solenoid_1_FieldVolume
211.313628,-667.342903,13559.955206,-0.000000,0.000000,1.574581,pi+,726.188218,Solenoid_1_FieldVolume
76.075412,-48.572515,2080.000000,1.254009,-0.800658,12.596651,pi+,1040.654860,Solenoid_1_FieldVolume
270.150588,-313.065599,5960.000000,1.669912,-1.935187,4.723744,pi+,1024.029088,Solenoid_1_FieldVolume
45.704641,126.119399,10210.000000,0.188346,0.519731,3.149163,pi+,982.901044,Solenoid_1_FieldVolume
534.110478,-452.466570,13469.333763,-0.000000,0.000000,1.574581,pi+,898.970431,Solenoid_1_FieldVolume
50.589179,-162.973243,-470.000000,1.355088,-4.365421,20.469558,pi-,452.594724,Solenoid_1_FieldVolume
219.849711,-118.027587,2930.000000,3.170957,-1.702347,11.022070,pi-,369.235088,Solenoid_1_FieldVolume
-491.005812,208.161053,7660.000000,-2.023406,0.857819,3.149163,mu+,309.084669,Solenoid_1_FieldVolume
18.387027,15.822257,2080.000000,0.303087,0.260810,12.596651,pi-,276.746400,Solenoid_1_FieldVolume
-111.982147,-247.415464,1230.000000,-2.999567,-6.627301,20.469558,pi+,636.802563,Solenoid_1_FieldVolume
-149.469974,221.266176,5110.500000,-1.264805,1.872339,6.298326,pi+,431.904085,Solenoid_1_FieldVolume
-32.343199,249.182039,8510.000000,-0.133284,1.026865,3.149163,pi-,178.080282,Solenoid_1_FieldVolume
-15.485130,265.047425,8764.439123,0.000000,-0.000000,3.149163,pi-,140.883216,Solenoid_1_FieldVolume
-0.534111,260.678183,8829.806359,0.000000,-0.000000,3.149163,pi-,140.250614,Solenoid_1_FieldVolume
-20.256236,296.971311,8789.017803,0.000000,-0.000000,3.149163,mu-,107.524011,Solenoid_1_FieldVolume
13.387373,294.792024,8747.573089,-0.000000,-0.000000,3.149163,mu-,106.672278,Solenoid_1_FieldVolume
-0.899618,280.914143,8739.983623,0.000000,-0.000000,3.149163,mu-,106.142442,Solenoid_1_FieldVolume
9.144819,291.845770,8738.167813,-0.000000,-0.000000,3.149163,mu-,105.896665,Solenoid_1_FieldVolume
5.944668,295.793858,8737.063383,-0.000000,-0.000000,3.149163,mu-,105.747056,Solenoid_1_FieldVolume
4.513653,295.837652,8736.872501,-0.000000,-0.000000,3.149163,mu-,105.661000,Solenoid_1_FieldVolume
139.842331,-7.666485,2930.000000,2.016987,-0.110576,11.022070,pi-,1212.806809,Solenoid_1_FieldVolume
182.513191,-100.949813,2080.000000,3.008505,-1.664033,12.596651,mu+,797.330837,Solenoid_1_FieldVolume
428.590212,-144.774879,5960.000000,2.649293,-0.894913,4.723744,mu+,608.967453,Solenoid_1_FieldVolume
313.362804,-93.096431,10210.000000,1.291350,-0.383645,3.149163,mu+,570.623113,Solenoid_1_FieldVolume
313.581288,-459.935535,-470.000000,8.399626,-12.319889,20.469558,pi-,227.643313,Solenoid_1_FieldVolume
46.031012,-46.691461,1230.000000,1.232992,-1.250683,20.469558,pi+,364.745925,Solenoid_1_FieldVolume
-7.591128,42.639982,380.000000,-0.203337,1.142160,20.469558,pi+,310.084051,Solenoid_1_FieldVolume
-87.749477,59.754315,3780.000000,-1.084831,0.738732,9.447488,mu+,296.410926,Solenoid_1_FieldVolume
28.357312,-203.998769,7660.000000,0.116859,-0.840667,3.149163,mu+,295.571444,Solenoid_1_FieldVolume
186.038263,-407.775587,11540.500000,0.393561,-0.862642,1.574581,mu+,249.197473,Solenoid_1_FieldVolume
69.053729,-232.574597,15790.000000,0.142283,-0.479213,1.574581,mu+,200.230515,Solenoid_1_FieldVolume
-35.484885,-5.720401,380.000000,-0.950502,-0.153227,20.469558,pi-,472.142520,Solenoid_1_FieldVolume
-70.030701,13.009684,4215.500000,-0.592595,0.110087,6.298326,pi-,471.298749,Solenoid_1_FieldVolume
-152.786121,-94.821790,8136.790049,0.000000,0.000000,3.149163,pi-,470.487832,Solenoid_1_FieldVolume
-119.137487,-65.687285,11540.500000,-0.252033,-0.138960,1.574581,mu-,338.773606,Solenoid_1_FieldVolume
-117.189758,-68.914628,15790.000000,-0.241466,-0.141997,1.574581,mu-,337.692428,Solenoid_1_FieldVolume
60.524782,66.124380,717.106894,-0.000000,-0.000000,20.469558,pi+,230.042467,Solenoid_1_FieldVolume
143.527828,161.114272,4215.500000,1.214523,1.363338,6.298326,mu+,207.256166,Solenoid_1_FieldVolume
31.573644,45.664337,380.000000,0.845735,1.223170,20.469558,pi-,516.442476,Solenoid_1_FieldVolume
40.662507,65.081478,3780.000000,0.502703,0.804591,9.447488,mu-,387.119977,Solenoid_1_FieldVolume
139.603056,-60.733711,7660.000000,0.575296,-0.250280,3.149163,mu-,386.318298,Solenoid_1_FieldVolume
-177.831559,-100.876877,11540.500000,-0.376200,-0.213403,1.574581,mu-,385.488746,Solenoid_1_FieldVolume
-109.751893,-108.788844,15790.000000,-0.226141,-0.224156,1.574581,mu-,348.450527,Solenoid_1_FieldVolume
35.967910,-59.172726,-470.000000,0.963441,-1.585008,20.469558,pi+,457.978864,Solenoid_1_FieldVolume
59.423974,-18.036563,3780.000000,0.734648,-0.222983,9.447488,pi+,456.258990,Solenoid_1_FieldVolume
48.257216,72.852705,-1300.000000,-1.442691,-2.177994,20.469558,pi-,293.971415,Solenoid_1_FieldVolume
48.866886,-79.692380,380.000000,1.308954,-2.134650,20.469558,pi+,198.137814,Solenoid_1_FieldVolume
74.828771,-171.031705,4215.500000,0.633196,-1.447258,6.298326,pi+,169.424744,Solenoid_1_FieldVolume
-220.467396,-42.441447,-470.000000,-5.905466,-1.136842,20.469558,pi+,561.744086,Solenoid_1_FieldVolume
-71.632944,-154.284748,3780.000000,-0.885586,-1.907395,9.447488,pi+,517.065330,Solenoid_1_FieldVolume
176.225288,272.610329,2100.000000,-2.836834,-4.388418,11.022070,pi+,210.523638,Solenoid_1_FieldVolume
21.010689,-24.985249,-470.000000,0.562795,-0.669258,20.469558,pi-,829.620471,Solenoid_1_FieldVolume
96.407946,-64.938935,3780.000000,1.191875,-0.802829,9.447488,pi-,828.539319,Solenoid_1_FieldVolume
100.364844,-158.160431,7660.000000,0.413598,-0.651770,3.149163,pi-,827.547149,Solenoid_1_FieldVolume
-249.090375,-74.973914,11540.500000,-0.526946,-0.158606,1.574581,pi-,826.759830,Solenoid_1_FieldVolume
-70.170889,-273.601090,4215.500000,-0.593781,-2.315193,6.298326,pi+,576.141139,Solenoid_1_FieldVolume
-77.118832,-67.734231,2950.000000,1.064093,0.934603,9.447488,mu+,117.516703,Solenoid_1_FieldVolume
156.563832,151.267895,1230.000000,4.193738,4.051880,20.469558,pi-,1672.055485,Solenoid_1_FieldVolume
294.213040,77.847251,5110.500000,2.489611,0.658738,6.298326,pi-,1615.749531,Solenoid_1_FieldVolume
666.393173,-214.289848,8002.918518,-0.000000,0.000000,3.149163,pi-,583.176059,Solenoid_1_FieldVolume
-16.802104,15.135620,2080.000000,-0.276962,0.249492,12.596651,pi-,247.015957,Solenoid_1_FieldVolume
-115.373463,19.398282,2930.000000,-1.664065,0.279787,11.022070,pi+,609.057221,Solenoid_1_FieldVolume
-139.313357,-9.662823,6810.000000,-0.574102,-0.039820,3.149163,pi+,575.823783,Solenoid_1_FieldVolume
-41.506677,37.540356,380.000000,-1.111803,1.005561,20.469558,mu-,131.756249,Solenoid_1_FieldVolume
-36.087893,33.840271,4215.500000,-0.305373,0.286354,6.298326,mu-,129.965501,Solenoid_1_FieldVolume
