x,y,z,bx,by,bz,particle,energy,volume
106.463551,-28.328578,14090.000000,0.059930,-0.015947,3.149163,pi-,476.550000,Solenoid_1_FieldVolume
-74.073073,31.902633,1230.000000,-0.271028,0.116730,20.469558,mu-,295.543531,Solenoid_1_FieldVolume
32.429399,-254.230856,3530.412333,-0.000000,0.000000,9.447488,mu-,291.386023,Solenoid_1_FieldVolume
-26.013075,64.392696,4215.500000,-0.036582,0.090554,7.872907,pi+,1146.579957,Solenoid_1_FieldVolume
-68.834881,-3.209883,8510.000000,-0.038748,-0.001807,3.149163,pi+,1145.969065,Solenoid_1_FieldVolume
159.691661,133.849012,12390.000000,0.089892,0.075345,3.149163,pi+,1145.251386,Solenoid_1_FieldVolume
13.860822,-41.282791,15790.000000,0.007802,-0.023239,3.149163,mu+,842.320726,Solenoid_1_FieldVolume
6.544431,323.740224,5110.500000,0.009210,0.455594,7.872907,pi-,402.690975,Solenoid_1_FieldVolume
248.133782,117.947337,9360.000000,0.139678,0.066394,3.149163,pi-,401.873193,Solenoid_1_FieldVolume
-116.834060,76.217398,13240.000000,-0.065767,0.042904,3.149163,pi-,400.992485,Solenoid_1_FieldVolume
-14.649744,155.787269,17490.000000,-0.008247,0.087695,3.149163,pi-,399.850907,Solenoid_1_FieldVolume
-11.129419,-39.644094,-470.000000,-0.040722,-0.145055,20.469558,pi-,518.095904,Solenoid_1_FieldVolume
53.911911,-55.605091,2930.000000,0.106141,-0.109475,11.022070,mu-,339.640121,Solenoid_1_FieldVolume
48.577473,143.237677,6810.000000,0.040988,0.120859,4.723744,mu-,338.273571,Solenoid_1_FieldVolume
13.061016,386.497938,10645.500000,0.007347,0.217409,3.149163,mu-,337.401546,Solenoid_1_FieldVolume
-309.188388,432.962709,14940.000000,-0.174046,0.243720,3.149163,mu-,336.490254,Solenoid_1_FieldVolume
-133.322523,17.095247,380.000000,-0.487818,0.062550,20.469558,pi-,737.073446,Solenoid_1_FieldVolume
-260.615888,-31.062961,4215.500000,-0.366498,-0.043683,7.872907,pi-,735.684771,Solenoid_1_FieldVolume
392.601456,-150.775253,8510.000000,0.221000,-0.084873,3.149163,pi-,734.252568,Solenoid_1_FieldVolume
74.804992,85.717020,-470.000000,0.273706,0.313633,20.469558,pi-,259.237784,Solenoid_1_FieldVolume
-63.327181,106.766195,3780.000000,-0.106943,0.180300,9.447488,pi-,257.446081,Solenoid_1_FieldVolume
37.816393,103.906074,380.000000,0.138368,0.380185,20.469558,pi-,2361.922489,Solenoid_1_FieldVolume
-68.318891,165.708596,4215.500000,-0.096075,0.233032,7.872907,pi-,2360.978140,Solenoid_1_FieldVolume
54.259628,-348.041184,8510.000000,0.030543,-0.195917,3.149163,pi-,2359.577840,Solenoid_1_FieldVolume
576.903558,-71.697637,12390.000000,0.324746,-0.040360,3.149163,pi-,2358.829372,Solenoid_1_FieldVolume
331.738643,496.980178,16640.000000,0.186740,0.279757,3.149163,pi-,2357.797144,Solenoid_1_FieldVolume
40.117722,71.125902,2080.000000,0.112914,0.200188,15.745814,pi-,195.169090,Solenoid_1_FieldVolume
-20.632483,318.985848,5198.912921,0.000000,-0.000000,4.723744,pi-,193.554224,Solenoid_1_FieldVolume
68.296773,327.869605,9360.000000,0.038445,0.184562,3.149163,mu-,171.557542,Solenoid_1_FieldVolume
46.529029,176.673500,13240.000000,0.026192,0.099452,3.149163,mu-,170.503194,Solenoid_1_FieldVolume
-33.043618,245.430347,17490.000000,-0.018601,0.138156,3.149163,mu-,169.173810,Solenoid_1_FieldVolume
-33.218048,96.136619,380.000000,-0.121543,0.351757,20.469558,pi-,430.867190,Solenoid_1_FieldVolume
80.786188,8.602119,4215.500000,0.113608,0.012097,7.872907,pi-,430.012204,Solenoid_1_FieldVolume
-12.055494,448.984560,8448.738531,0.000000,-0.000000,3.149163,pi-,429.243076,Solenoid_1_FieldVolume
-61.299922,-207.206135,11540.500000,-0.034507,-0.116639,3.149163,mu-,336.250937,Solenoid_1_FieldVolume
168.572862,4.611961,15790.000000,0.094892,0.002596,3.149163,mu-,335.445904,Solenoid_1_FieldVolume
62.818453,-11.057266,2930.000000,0.123676,-0.021769,11.022070,pi+,963.270681,Solenoid_1_FieldVolume
116.264211,-159.507816,6810.000000,0.098100,-0.134587,4.723744,pi+,962.553622,Solenoid_1_FieldVolume
424.364707,276.115346,10645.500000,0.238710,0.155318,3.149163,pi+,961.784107,Solenoid_1_FieldVolume
-59.852627,16.242466,14940.000000,-0.033692,0.009143,3.149163,pi+,961.068118,Solenoid_1_FieldVolume
-72.807538,-18.708187,380.000000,-0.266398,-0.068452,20.469558,pi+,293.355859,Solenoid_1_FieldVolume
-142.999878,-16.823683,4215.500000,-0.201098,-0.023659,7.872907,pi+,291.932308,Solenoid_1_FieldVolume
-183.214573,170.155486,8510.000000,-0.103134,0.095783,3.149163,pi+,290.816970,Solenoid_1_FieldVolume
144.350809,176.813580,12390.000000,0.081257,0.099531,3.149163,pi+,289.907839,Solenoid_1_FieldVolume
62.011704,129.686069,16640.000000,0.034907,0.073002,3.149163,pi+,288.864800,Solenoid_1_FieldVolume
21.358987,-75.741040,380.000000,0.078151,-0.277131,20.469558,pi+,589.467448,Solenoid_1_FieldVolume
-12.586001,-107.509359,3780.000000,-0.021254,-0.181555,9.447488,mu+,507.009403,Solenoid_1_FieldVolume
149.850288,-103.113978,7660.000000,0.126439,-0.087004,4.723744,mu+,506.142720,Solenoid_1_FieldVolume
-22.785618,-201.509022,11540.500000,-0.012826,-0.113432,3.149163,mu+,505.453473,Solenoid_1_FieldVolume
-137.336267,46.029408,15790.000000,-0.077308,0.025911,3.149163,mu+,504.787018,Solenoid_1_FieldVolume
34.579506,111.332222,1230.000000,0.126524,0.407357,20.469558,pi-,1163.083586,Solenoid_1_FieldVolume
-59.757043,-140.179138,5110.500000,-0.084095,-0.197272,7.872907,pi-,1162.187784,Solenoid_1_FieldVolume
-224.656553,156.606145,9360.000000,-0.126462,0.088156,3.149163,pi-,1161.464359,Solenoid_1_FieldVolume
181.985240,-451.259103,13240.000000,0.102442,-0.254020,3.149163,pi-,1160.759681,Solenoid_1_FieldVolume
-193.406621,29.975677,17490.000000,-0.108871,0.016874,3.149163,pi-,1159.924259,Solenoid_1_FieldVolume
3.338558,158.946403,2080.000000,0.009397,0.447365,15.745814,pi+,224.968963,Solenoid_1_FieldVolume
-252.854803,-67.178489,5960.000000,-0.213350,-0.056683,4.723744,mu+,197.947639,Solenoid_1_FieldVolume
-281.043859,-64.760256,10210.000000,-0.158203,-0.036454,3.149163,mu+,196.812299,Solenoid_1_FieldVolume
-4.071782,-119.981296,14090.000000,-0.002292,-0.067539,3.149163,mu+,195.761141,Solenoid_1_FieldVolume
332.106178,-246.659438,2930.000000,0.653847,-0.485620,11.022070,pi+,316.427287,Solenoid_1_FieldVolume
-53.008004,11.520861,2930.000000,-0.104362,0.022682,11.022070,pi-,1127.789895,Solenoid_1_FieldVolume
-117.172096,273.452488,6810.000000,-0.098866,0.230730,4.723744,pi-,1127.060556,Solenoid_1_FieldVolume
687.355159,-135.067152,10483.426306,-0.000000,0.000000,3.149163,pi-,1126.234318,Solenoid_1_FieldVolume
7.138194,128.774364,2930.000000,0.014054,0.253530,11.022070,pi+,2661.448346,Solenoid_1_FieldVolume
232.267399,-1.034802,5960.000000,0.195979,-0.000873,4.723744,mu+,2339.110509,Solenoid_1_FieldVolume
-100.828320,-182.075077,10210.000000,-0.056758,-0.102492,3.149163,mu+,2337.893053,Solenoid_1_FieldVolume
-301.221655,137.311392,14090.000000,-0.169562,0.077294,3.149163,mu+,2337.145244,Solenoid_1_FieldVolume
112.326245,50.455099,-861.581997,-0.000000,-0.000000,20.469558,pi-,213.133792,Solenoid_1_FieldVolume
122.295341,73.444361,2930.000000,0.240774,0.144596,11.022070,mu-,137.998144,Solenoid_1_FieldVolume
-98.305429,-499.855213,6810.000000,-0.082947,-0.421761,4.723744,mu-,135.613062,Solenoid_1_FieldVolume
-150.123336,-489.691614,10645.500000,-0.084446,-0.275457,3.149163,mu-,132.624756,Solenoid_1_FieldVolume
-24.903382,38.254705,2080.000000,-0.070092,0.107670,15.745814,pi+,964.697351,Solenoid_1_FieldVolume
140.090082,180.500590,5960.000000,0.118203,0.152300,4.723744,pi+,963.885604,Solenoid_1_FieldVolume
-21.004803,320.614424,10210.000000,-0.011824,0.180478,3.149163,pi+,963.153073,Solenoid_1_FieldVolume
201.163623,-18.351287,14090.000000,0.113238,-0.010330,3.149163,pi+,962.319359,Solenoid_1_FieldVolume
-88.318549,-66.617961,-470.000000,-0.323152,-0.243751,20.469558,pi-,272.319598,Solenoid_1_FieldVolume
-140.974793,-177.153934,3063.790274,0.000000,0.000000,9.447488,pi-,270.760496,Solenoid_1_FieldVolume
31.130841,-15.573711,380.000000,0.113906,-0.056983,20.469558,pi+,415.328920,Solenoid_1_FieldVolume
-25.167355,-4.627076,4215.500000,-0.035392,-0.006507,7.872907,pi+,414.214832,Solenoid_1_FieldVolume
91.024657,299.522611,7660.000000,0.076804,0.252727,4.723744,mu+,310.764117,Solenoid_1_FieldVolume
120.065987,590.128503,11540.500000,0.067587,0.332191,3.149163,mu+,309.952345,Solenoid_1_FieldVolume
90.800906,271.743281,15790.000000,0.051113,0.152968,3.149163,mu+,309.228077,Solenoid_1_FieldVolume
-17.011105,-68.796875,1230.000000,-0.062243,-0.251723,20.469558,mu-,200.027373,Solenoid_1_FieldVolume
148.718790,73.528160,5110.500000,0.209289,0.103475,7.872907,mu-,199.022325,Solenoid_1_FieldVolume
179.036814,122.087624,9360.000000,0.100782,0.068725,3.149163,mu-,198.180951,Solenoid_1_FieldVolume
-48.556557,178.332068,13240.000000,-0.027333,0.100385,3.149163,mu-,197.400112,Solenoid_1_FieldVolume
-53.043230,179.463887,17490.000000,-0.029859,0.101023,3.149163,mu-,196.378340,Solenoid_1_FieldVolume
-180.976323,210.953558,2395.602883,0.000000,-0.000000,11.022070,pi-,367.424155,Solenoid_1_FieldVolume
13.600550,185.406394,380.000000,0.049764,0.678390,20.469558,pi-,1206.021913,Solenoid_1_FieldVolume
-144.474408,-80.274199,4215.500000,-0.203171,-0.112888,7.872907,pi-,1204.749358,Solenoid_1_FieldVolume
-300.349047,121.618753,8510.000000,-0.169070,0.068461,3.149163,pi-,1203.370637,Solenoid_1_FieldVolume
169.065983,-183.720113,-470.000000,0.618601,-0.672220,20.469558,pi-,266.437328,Solenoid_1_FieldVolume
-53.702538,-151.660306,2997.236422,0.000000,0.000000,9.447488,pi-,258.638967,Solenoid_1_FieldVolume
182.107892,-99.032296,-450.000000,-0.666321,0.362353,20.469558,mu-,175.473254,Solenoid_1_FieldVolume
-191.164632,52.764186,-470.000000,-0.699459,0.193061,20.469558,pi+,547.731269,Solenoid_1_FieldVolume
-224.535479,114.696824,3780.000000,-0.379182,0.193693,9.447488,pi+,546.895997,Solenoid_1_FieldVolume
-419.032364,0.905677,7660.000000,-0.353566,0.000764,4.723744,pi+,546.167735,Solenoid_1_FieldVolume
150.157831,-28.251738,380.000000,0.549418,-0.103371,20.469558,pi-,502.240165,Solenoid_1_FieldVolume
97.637372,-128.288167,3780.000000,0.164884,-0.216645,9.447488,mu-,389.436400,Solenoid_1_FieldVolume
125.506931,236.849217,7660.000000,0.105899,0.199845,4.723744,mu-,388.627119,Solenoid_1_FieldVolume
45.925589,-339.616480,11540.500000,0.025852,-0.191174,3.149163,mu-,387.702653,Solenoid_1_FieldVolume
-57.985408,-241.523324,15790.000000,-0.032641,-0.135957,3.149163,mu-,386.984847,Solenoid_1_FieldVolume
96.622902,191.402834,380.000000,0.353537,0.700330,20.469558,pi-,1703.974965,Solenoid_1_FieldVolume
-308.423850,112.936176,4215.500000,-0.433730,0.158820,7.872907,pi-,1703.099393,Solenoid_1_FieldVolume
-180.444190,-223.242080,380.000000,-0.660233,-0.816828,20.469558,pi+,563.434451,Solenoid_1_FieldVolume
-240.970056,-45.645483,4215.500000,-0.338871,-0.064190,7.872907,pi+,562.232830,Solenoid_1_FieldVolume
162.228705,359.935564,8510.000000,0.091321,0.202612,3.149163,pi+,560.192508,Solenoid_1_FieldVolume
-41.022126,698.796956,11634.333713,0.000000,-0.000000,3.149163,pi+,559.269044,Solenoid_1_FieldVolume
-50.175335,20.341803,1230.000000,-0.183588,0.074429,20.469558,mu+,207.010797,Solenoid_1_FieldVolume
-39.759129,-143.577395,5110.500000,-0.055952,-0.202054,7.872907,mu+,206.060695,Solenoid_1_FieldVolume
-55.319803,-102.767688,9360.000000,-0.031140,-0.057849,3.149163,mu+,204.768909,Solenoid_1_FieldVolume
-15.929160,-272.757057,13240.000000,-0.008967,-0.153538,3.149163,mu+,204.031632,Solenoid_1_FieldVolume
-81.225159,-278.548690,17490.000000,-0.045723,-0.156799,3.149163,mu+,202.824070,Solenoid_1_FieldVolume
-71.497232,39.396861,380.000000,-0.261604,0.144150,20.469558,pi+,271.663091,Solenoid_1_FieldVolume
4.297731,9.404251,3780.000000,0.007258,0.015881,9.447488,mu+,227.749412,Solenoid_1_FieldVolume
14.385957,-95.123985,-470.000000,0.052637,-0.348052,20.469558,pi+,320.348353,Solenoid_1_FieldVolume
-156.337225,26.666523,3780.000000,-0.264013,0.045033,9.447488,pi+,316.552574,Solenoid_1_FieldVolume
-119.529899,145.290370,-470.000000,-0.437352,0.531608,20.469558,pi-,1378.677117,Solenoid_1_FieldVolume
-61.512577,-180.571395,3780.000000,-0.103879,-0.304938,9.447488,pi-,1377.524332,Solenoid_1_FieldVolume
-540.093556,298.245468,7660.000000,-0.455713,0.251650,4.723744,pi-,1376.757180,Solenoid_1_FieldVolume
669.259171,-205.163743,11302.734571,-0.000000,0.000000,3.149163,pi-,1374.931551,Solenoid_1_FieldVolume
-52.489526,-0.569212,-470.000000,-0.192056,-0.002083,20.469558,pi+,282.047301,Solenoid_1_FieldVolume
-25.831625,-78.863021,2930.000000,-0.050857,-0.155265,11.022070,mu+,171.365608,Solenoid_1_FieldVolume
99.805323,149.164316,-1067.234835,-0.000000,-0.000000,20.469558,pi+,648.375770,Solenoid_1_FieldVolume
42.628362,-12.861513,380.000000,0.155974,-0.047059,20.469558,pi-,220.828043,Solenoid_1_FieldVolume
24.768953,-15.834383,4215.500000,0.034832,-0.022268,7.872907,pi-,219.726987,Solenoid_1_FieldVolume
-168.491498,-148.298894,8510.000000,-0.094846,-0.083479,3.149163,pi-,218.692563,Solenoid_1_FieldVolume
-109.791938,149.900343,11540.500000,-0.061803,0.084381,3.149163,mu-,171.325601,Solenoid_1_FieldVolume
30.354105,45.340476,15790.000000,0.017087,0.025523,3.149163,mu-,170.277500,Solenoid_1_FieldVolume
-18.085327,-54.715550,-470.000000,-0.066173,-0.200201,20.469558,pi-,385.378944,Solenoid_1_FieldVolume
-16.999233,-14.834265,3780.000000,-0.028707,-0.025051,9.447488,pi-,383.192132,Solenoid_1_FieldVolume
273.578414,-39.626086,7660.000000,0.230836,-0.033435,4.723744,pi-,382.308026,Solenoid_1_FieldVolume
-282.978775,331.062132,1230.000000,-1.035401,1.211334,20.469558,pi-,341.820239,Solenoid_1_FieldVolume
-501.619224,71.560378,5110.500000,-0.705920,0.100706,7.872907,pi-,340.592264,Solenoid_1_FieldVolume
193.873364,148.229499,380.000000,0.709370,0.542362,20.469558,pi+,1326.582208,Solenoid_1_FieldVolume
233.216594,262.176988,4215.500000,0.327967,0.368694,7.872907,pi+,1325.481648,Solenoid_1_FieldVolume
-161.965306,53.428443,8510.000000,-0.091172,0.030076,3.149163,pi+,1324.795170,Solenoid_1_FieldVolume
202.269551,-130.798799,-470.000000,0.740091,-0.478584,20.469558,pi-,344.158342,Solenoid_1_FieldVolume
191.079821,-34.133365,3780.000000,0.322684,-0.057642,9.447488,pi-,342.625926,Solenoid_1_FieldVolume
331.571599,78.706453,7660.000000,0.279769,0.066410,4.723744,pi-,341.696147,Solenoid_1_FieldVolume
376.103242,379.387920,10645.500000,0.211562,0.213410,3.149163,mu-,314.772767,Solenoid_1_FieldVolume
81.551372,122.100722,14940.000000,0.045906,0.068732,3.149163,mu-,313.875400,Solenoid_1_FieldVolume
318.868777,-424.863837,-470.000000,1.166720,-1.554549,20.469558,pi-,460.261331,Solenoid_1_FieldVolume
86.408298,-395.202669,2930.000000,0.170120,-0.778071,11.022070,mu-,444.890270,Solenoid_1_FieldVolume
61.501893,335.359653,-470.000000,0.225031,1.227059,20.469558,pi-,284.247462,Solenoid_1_FieldVolume
88.471265,317.555704,2930.000000,0.174181,0.625200,11.022070,mu-,212.040748,Solenoid_1_FieldVolume
242.764309,62.463956,6810.000000,0.204836,0.052705,4.723744,mu-,210.614678,Solenoid_1_FieldVolume
83.684436,66.084890,10645.500000,0.047073,0.037173,3.149163,mu-,209.652084,Solenoid_1_FieldVolume
-19.885574,-210.816533,14940.000000,-0.011194,-0.118671,3.149163,mu-,208.422789,Solenoid_1_FieldVolume
-34.335508,191.525720,1230.000000,-0.125631,0.700780,20.469558,mu+,688.813814,Solenoid_1_FieldVolume
341.019988,-359.621916,5110.500000,0.479911,-0.506089,7.872907,mu+,687.471131,Solenoid_1_FieldVolume
87.672645,524.715657,9360.000000,0.049352,0.295369,3.149163,mu+,685.366249,Solenoid_1_FieldVolume
1.431918,126.770642,380.000000,0.005239,0.463845,20.469558,pi-,1013.847243,Solenoid_1_FieldVolume
-88.955470,215.216840,4215.500000,-0.125096,0.302655,7.872907,pi-,1012.590432,Solenoid_1_FieldVolume
-552.696782,172.337023,8510.000000,-0.311120,0.097011,3.149163,pi-,1011.667841,Solenoid_1_FieldVolume
77.552635,-10.776416,-470.000000,0.283760,-0.039430,20.469558,pi+,325.104957,Solenoid_1_FieldVolume
69.513743,-61.503399,2930.000000,0.136858,-0.121087,11.022070,mu+,211.649492,Solenoid_1_FieldVolume
348.913082,-104.720020,6810.000000,0.294401,-0.088359,4.723744,mu+,210.197666,Solenoid_1_FieldVolume
358.615083,60.351991,10645.500000,0.201725,0.033949,3.149163,mu+,209.043838,Solenoid_1_FieldVolume
105.990617,-13.892716,2930.000000,0.208673,-0.027352,11.022070,pi+,498.870437,Solenoid_1_FieldVolume
-139.173637,107.980370,6810.000000,-0.117430,0.091110,4.723744,mu+,339.746225,Solenoid_1_FieldVolume
-85.518765,72.301294,10210.000000,-0.048140,0.040699,3.149163,mu+,336.559274,Solenoid_1_FieldVolume
-367.474628,336.534885,14090.000000,-0.206856,0.189440,3.149163,mu+,335.703064,Solenoid_1_FieldVolume
3.928912,-37.913476,-1054.741547,-0.000000,0.000000,20.469558,pi-,640.548310,Solenoid_1_FieldVolume
-147.600623,-185.335608,2930.000000,-0.290594,-0.364887,11.022070,mu-,603.027173,Solenoid_1_FieldVolume
159.189456,-47.639495,2930.000000,0.313410,-0.093792,11.022070,pi-,466.696062,Solenoid_1_FieldVolume
148.107669,-191.541594,6810.000000,0.124968,-0.161616,4.723744,pi-,465.851720,Solenoid_1_FieldVolume
227.021953,5.008928,10645.500000,0.127702,0.002818,3.149163,pi-,464.607824,Solenoid_1_FieldVolume
-331.978615,-360.120657,14042.242241,0.000000,0.000000,3.149163,mu-,369.116964,Solenoid_1_FieldVolume
-67.745860,-150.563724,17490.000000,-0.038135,-0.084754,3.149163,mu-,361.364550,Solenoid_1_FieldVolume
-25.687277,25.456027,380.000000,-0.093988,0.093142,20.469558,pi+,499.038832,Solenoid_1_FieldVolume
90.740136,-19.798150,4215.500000,0.127606,-0.027842,7.872907,pi+,497.641213,Solenoid_1_FieldVolume
-583.296455,161.068012,8510.000000,-0.328345,0.090667,3.149163,pi+,496.738578,Solenoid_1_FieldVolume
-68.444684,113.863511,-1074.000311,0.000000,-0.000000,20.469558,pi+,146.554576,Solenoid_1_FieldVolume
-23.818595,114.207762,1230.000000,-0.087151,0.417879,20.469558,mu+,118.022048,Solenoid_1_FieldVolume
-40.868456,121.737360,4215.500000,-0.057472,0.171197,7.872907,mu+,113.797196,Solenoid_1_FieldVolume
57.809550,596.512731,6178.948321,-0.000000,-0.000000,4.723744,mu+,110.078527,Solenoid_1_FieldVolume
64.386510,593.961640,6727.472025,-0.000000,-0.000000,4.723744,mu+,108.030572,Solenoid_1_FieldVolume
98.875144,593.066212,6894.790936,-0.000000,-0.000000,4.723744,mu+,106.856388,Solenoid_1_FieldVolume
89.517056,599.572398,6937.130404,-0.000000,-0.000000,4.723744,mu+,106.263685,Solenoid_1_FieldVolume
101.176792,600.696945,6951.591491,-0.000000,-0.000000,4.723744,mu+,105.971811,Solenoid_1_FieldVolume
95.527520,598.029528,6955.911629,-0.000000,-0.000000,4.723744,mu+,105.810687,Solenoid_1_FieldVolume
93.980971,599.821111,6957.211093,-0.000000,-0.000000,4.723744,mu+,105.716072,Solenoid_1_FieldVolume
61.338511,201.682619,1230.000000,0.224434,0.737943,20.469558,pi-,1136.273684,Solenoid_1_FieldVolume
28.192729,-14.488992,4215.500000,0.039647,-0.020376,7.872907,mu-,1097.031102,Solenoid_1_FieldVolume
-122.482236,13.786971,8510.000000,-0.068947,0.007761,3.149163,mu-,1096.280744,Solenoid_1_FieldVolume
-89.802545,-182.047464,2930.000000,-0.176802,-0.358413,11.022070,pi+,249.802752,Solenoid_1_FieldVolume
-238.228324,-571.603860,6810.000000,-0.201009,-0.482300,4.723744,pi+,248.128842,Solenoid_1_FieldVolume
-77.190998,9.046648,1230.000000,-0.282437,0.033101,20.469558,pi+,557.035009,Solenoid_1_FieldVolume
-1.514218,184.194184,5110.500000,-0.002131,0.259213,7.872907,pi+,555.804073,Solenoid_1_FieldVolume
-118.032193,207.655815,8510.000000,-0.066442,0.116892,3.149163,mu+,408.982287,Solenoid_1_FieldVolume
11.761662,334.196286,12390.000000,0.006621,0.188123,3.149163,mu+,408.321762,Solenoid_1_FieldVolume
-205.049649,309.017282,16640.000000,-0.115425,0.173950,1.574581,mu+,407.564102,Solenoid_1_FieldVolume
-38.035923,129.681233,1230.000000,-0.139171,0.474495,20.469558,pi-,693.800439,Solenoid_1_FieldVolume
-73.801453,457.651670,5110.500000,-0.103859,0.644045,7.872907,pi-,692.870412,Solenoid_1_FieldVolume
-240.726439,-185.767979,9360.000000,-0.135508,-0.104571,3.149163,pi-,692.126104,Solenoid_1_FieldVolume
56.184162,-11.605724,834.401505,-0.000000,0.000000,20.469558,pi+,251.036697,Solenoid_1_FieldVolume
102.813032,-70.458834,4215.500000,0.144584,-0.099085,7.872907,mu+,172.761687,Solenoid_1_FieldVolume
-349.122328,-317.590499,8510.000000,-0.196525,-0.178776,3.149163,mu+,171.158689,Solenoid_1_FieldVolume
-479.241866,38.353971,12390.000000,-0.269771,0.021590,3.149163,mu+,169.877884,Solenoid_1_FieldVolume
-572.434239,133.265608,16640.000000,-0.322231,0.075017,3.149163,mu+,168.362856,Solenoid_1_FieldVolume
10.380102,-24.761274,1230.000000,0.037980,-0.090600,20.469558,pi+,326.161185,Solenoid_1_FieldVolume
-111.156857,47.410026,5110.500000,-0.156429,0.066719,7.872907,pi+,325.160275,Solenoid_1_FieldVolume
-45.222100,-23.119297,7764.924931,0.000000,0.000000,3.149163,pi+,324.278501,Solenoid_1_FieldVolume
-160.056485,-563.207724,11540.500000,-0.090098,-0.317037,3.149163,mu+,297.659662,Solenoid_1_FieldVolume
-41.293356,-519.010149,15790.000000,-0.023245,-0.292157,3.149163,mu+,296.679652,Solenoid_1_FieldVolume
297.026110,-273.008876,2930.000000,0.584782,-0.537497,11.022070,mu-,193.184649,Solenoid_1_FieldVolume
-82.316031,34.496347,-470.000000,-0.301189,0.126220,20.469558,pi+,626.474930,Solenoid_1_FieldVolume
-81.602351,76.475718,3780.000000,-0.137805,0.129147,9.447488,pi+,625.558887,Solenoid_1_FieldVolume
-4.421407,-86.859165,7660.000000,-0.003731,-0.073289,4.723744,pi+,624.813919,Solenoid_1_FieldVolume
102.386927,-48.241102,11540.500000,0.057635,-0.027156,3.149163,pi+,624.127727,Solenoid_1_FieldVolume
100.696027,-78.887500,15790.000000,0.056683,-0.044407,3.149163,pi+,623.472937,Solenoid_1_FieldVolume
-262.051403,14.633679,2930.000000,-0.515924,0.028811,11.022070,pi+,320.957425,Solenoid_1_FieldVolume
167.438021,336.070934,5960.000000,0.141279,0.283565,4.723744,mu+,252.295044,Solenoid_1_FieldVolume
196.299542,47.628170,10210.000000,0.110500,0.026811,3.149163,mu+,251.156833,Solenoid_1_FieldVolume
-105.393774,24.248046,2930.000000,-0.207498,0.047739,11.022070,pi+,967.803522,Solenoid_1_FieldVolume
-256.466153,-67.827498,6810.000000,-0.216398,-0.057231,4.723744,pi+,967.002509,Solenoid_1_FieldVolume
361.665069,-178.039874,10210.000000,0.203586,-0.100221,3.149163,mu+,961.297285,Solenoid_1_FieldVolume
-352.910406,49.909168,14090.000000,-0.198658,0.028095,3.149163,mu+,960.305425,Solenoid_1_FieldVolume
89.652542,-179.957604,2080.000000,0.252333,-0.506502,15.745814,mu+,216.744393,Solenoid_1_FieldVolume
335.062942,-571.991349,5960.000000,0.282715,-0.482627,4.723744,mu+,215.692137,Solenoid_1_FieldVolume
-179.054169,-136.784850,1230.000000,-0.655147,-0.500487,20.469558,pi+,320.751749,Solenoid_1_FieldVolume
-200.329823,-140.113261,4215.500000,-0.281719,-0.197038,7.872907,mu+,229.566043,Solenoid_1_FieldVolume
177.498327,9.287356,8510.000000,0.099916,0.005228,3.149163,mu+,228.277990,Solenoid_1_FieldVolume
-185.728733,584.258981,12390.000000,-0.104549,0.328887,3.149163,mu+,227.257420,Solenoid_1_FieldVolume
8.265505,502.628998,16640.000000,0.004653,0.282936,3.149163,mu+,226.067517,Solenoid_1_FieldVolume
19.734565,36.892564,380.000000,0.072207,0.134987,20.469558,pi-,678.200997,Solenoid_1_FieldVolume
-76.350288,34.399359,4215.500000,-0.107370,0.048375,7.872907,pi-,676.920231,Solenoid_1_FieldVolume
214.885594,-80.290708,8510.000000,0.120962,-0.045197,3.149163,pi-,676.154266,Solenoid_1_FieldVolume
-131.091516,-240.911994,12390.000000,-0.073793,-0.135612,3.149163,pi-,675.287259,Solenoid_1_FieldVolume
-71.800428,-259.653659,15790.000000,-0.040417,-0.146162,3.149163,mu-,493.006969,Solenoid_1_FieldVolume
61.151427,51.829332,-470.000000,0.223749,0.189640,20.469558,pi+,519.823123,Solenoid_1_FieldVolume
99.069132,43.197691,3780.000000,0.167302,0.072950,9.447488,pi+,519.119963,Solenoid_1_FieldVolume
17.040167,170.820757,7660.000000,0.014378,0.144133,4.723744,pi+,518.342659,Solenoid_1_FieldVolume
159.264682,156.600630,11540.500000,0.089652,0.088153,3.149163,pi+,517.515600,Solenoid_1_FieldVolume
134.739056,-51.692320,15790.000000,0.075846,-0.029098,3.149163,pi+,516.683807,Solenoid_1_FieldVolume
84.604850,-7.498994,1230.000000,0.309564,-0.027438,20.469558,pi-,428.145863,Solenoid_1_FieldVolume
10.907942,146.484593,5110.500000,0.015351,0.206145,7.872907,pi-,427.335204,Solenoid_1_FieldVolume
-60.161173,130.445239,9360.000000,-0.033865,0.073429,3.149163,pi-,426.667495,Solenoid_1_FieldVolume
77.264540,169.059129,13240.000000,0.043493,0.095166,3.149163,pi-,425.891500,Solenoid_1_FieldVolume
-41.842327,333.294412,17490.000000,-0.023554,0.187616,3.149163,pi-,425.060458,Solenoid_1_FieldVolume
32.743437,-5.152022,-957.991003,-0.000000,0.000000,20.469558,pi-,210.258618,Solenoid_1_FieldVolume
-210.321070,110.630552,-1264.183661,0.000000,-0.000000,20.469558,mu-,130.149440,Solenoid_1_FieldVolume
-118.747791,32.858617,2930.000000,-0.233789,0.064692,11.022070,pi-,430.227101,Solenoid_1_FieldVolume
-168.448270,227.475099,6810.000000,-0.142131,0.191936,4.723744,pi-,429.403197,Solenoid_1_FieldVolume
