X_mm,Y_mm,Z_mm,Bx_Tesla,By_Tesla,Bz_Tesla,Particle,Volume
-45.3657,-17.7695,371.8127,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-45.3809,-17.8266,422.9119,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-45.3166,-17.8519,440.8120,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
791.0443,-267.3462,-7.2567,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-5.2670,-148.7821,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-430.2941,274.2476,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
115.4446,57.8614,1780.0000,0.00000000,0.00000000,16.66482426,pi+,Solenoid_1_FieldVolume
-99.6789,-278.2070,6160.0000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
-520.5406,-94.8650,10410.0000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
-605.8557,145.2851,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-664.0025,187.1726,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
657.3563,-269.6162,13443.7844,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
-35.5795,-475.4471,1780.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
595.7813,201.2831,6160.0000,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
7.9335,-46.0439,2630.0000,0.00000000,0.00000000,11.10988284,e+,Solenoid_1_FieldVolume
5.4709,-58.6151,100.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-53.2211,-807.9349,-750.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
2.8667,-10.8563,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
63.1838,-35.3662,7860.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
141.1319,24.9658,10845.5000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
81.2686,-21.6740,15640.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
15.7724,132.5178,12240.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-379.5593,392.0307,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
701.2548,-361.1700,-1600.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
702.5204,451.3204,-393.9176,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-23.6209,-15.0842,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
804.9935,221.8342,785.0700,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-349.4573,-738.5349,-1600.0000,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
698.1541,-287.8703,1780.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
-477.9687,684.6684,458.5171,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-118.8163,-826.5033,-818.2089,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
636.2897,-474.1073,1015.5969,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
487.1077,-237.1385,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-697.7265,308.1644,2188.4389,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-260.4467,-72.0728,2117.5247,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-347.1934,-11.7771,2923.8982,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-285.4648,-118.0427,3264.4439,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-302.4587,-27.6465,3389.0588,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-331.2262,-73.4379,3428.9151,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-300.4755,-44.9222,3441.4556,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-289.7094,-57.0711,3445.3463,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-289.1001,-62.5977,3446.7364,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-289.4281,-64.0928,3447.4375,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
89.9703,588.3237,930.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-13.9284,-5.4910,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-32.8008,4.5241,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-43.9916,19.2860,13090.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-51.0700,36.1586,17340.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-5.5649,1.2119,2630.0000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-10.7250,11.4560,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-10.6902,22.1467,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-5.9832,35.1522,15640.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-783.0445,-289.9419,-440.1256,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
642.7789,504.8388,-770.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-41.1661,-7.6758,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
19.8008,55.1994,1780.0000,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
67.7559,201.1152,6160.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
114.2877,342.7002,10410.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
162.2428,488.6161,14790.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
773.8829,-313.5766,848.9243,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
11.0163,606.6355,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-470.9427,-217.4703,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
63.0621,305.5421,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-64.1581,160.6774,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
365.8971,72.2408,14790.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
0.7404,4.2099,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-17.6534,-56.1186,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
22.6625,57.8707,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
138.7372,-75.4937,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
6.3068,-148.8205,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-561.0436,-32.2116,1780.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
815.7031,178.4756,-325.7942,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
618.0393,-497.6642,1057.1134,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
36.4370,-53.1135,3480.0000,0.00000000,0.00000000,7.40658856,mu-,Solenoid_1_FieldVolume
-47.3163,-283.8302,7860.0000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
128.9296,-96.7878,12240.5000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
117.8225,-96.3282,16490.0000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
3.0202,-0.9323,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
18.9475,-19.4921,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-29.9273,4.3172,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-7.0073,66.1081,14790.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
73.3951,-18.0901,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
48.7327,24.7164,1780.0000,0.00000000,0.00000000,16.66482426,pi-,Solenoid_1_FieldVolume
-391.2046,154.1690,6160.0000,0.00000000,0.00000000,3.70329428,pi-,Solenoid_1_FieldVolume
230.4385,485.2638,8730.0000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
481.3239,522.6256,8204.7679,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
-713.0406,-226.3656,-1600.0000,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
-27.2078,-28.4310,2630.0000,0.00000000,0.00000000,11.10988284,pi+,Solenoid_1_FieldVolume
189.1034,696.0183,5584.1077,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
21.8868,29.8449,3480.0000,0.00000000,0.00000000,7.40658856,pi-,Solenoid_1_FieldVolume
62.6146,-95.6297,7860.0000,0.00000000,0.00000000,3.70329428,pi-,Solenoid_1_FieldVolume
2.2685,-190.2115,12240.5000,0.00000000,0.00000000,1.85164714,pi-,Solenoid_1_FieldVolume
5.4972,-247.3808,16490.0000,0.00000000,0.00000000,1.85164714,pi-,Solenoid_1_FieldVolume
1.3290,82.4169,2630.0000,0.00000000,0.00000000,11.10988284,pi+,Solenoid_1_FieldVolume
-108.3971,390.1742,7010.0000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
21.3439,-584.5332,10845.5000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
-17.5591,136.6774,3915.5000,0.00000000,0.00000000,11.10988284,pi+,Solenoid_1_FieldVolume
-514.9828,434.3105,6160.0000,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
148.6751,30.5391,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
634.7682,542.4890,822.2125,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
744.6346,-377.8151,-293.0697,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
715.3539,220.3053,-1600.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-550.3603,-627.9559,-309.7164,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
14.6448,48.2703,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
104.6497,367.6168,5310.5000,0.00000000,0.00000000,9.25823570,neutron,Solenoid_1_FieldVolume
191.9630,677.4132,9560.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
165.2926,686.8856,9936.2989,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
160.4487,690.0812,10645.3621,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
295.1040,-280.7380,10845.5000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
396.2722,-564.3565,10845.5000,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
337.3124,-625.3244,8704.0157,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
182.9709,420.2164,9580.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
19.1461,-710.2420,9168.9729,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
196.4983,506.0534,10410.0000,0.00000000,0.00000000,1.85164714,pi-,Solenoid_1_FieldVolume
96.2486,-515.7245,11825.5000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
-40.6927,709.3337,12995.1199,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-28.8031,387.8443,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-528.4199,-184.9739,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-35.7639,-52.4674,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-128.0949,-59.7994,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-210.2913,-32.9246,13090.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-281.9599,12.3205,17340.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-3.3120,-6.6393,2630.0000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-18.0530,-10.0415,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-30.6960,-7.3288,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-45.6697,-0.0422,15640.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
833.6075,-48.2034,496.6027,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-265.3221,-725.9572,-1600.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-51.6993,27.7635,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
132.3461,68.5709,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
389.2927,-196.4172,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-204.6740,485.0005,14790.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
343.4288,761.1055,399.4514,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
489.6674,676.3511,888.5833,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-73.6453,83.0175,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
307.1633,184.9314,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
239.9779,10.8594,1780.0000,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
750.9223,33.9831,5310.5000,0.00000000,0.00000000,9.25823570,gamma,Solenoid_1_FieldVolume
-231.2417,49.6946,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-488.5312,571.7003,5091.1366,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
789.7303,77.2551,1318.7324,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
-118.0070,141.9800,3915.5000,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
-99.7164,-543.3508,8710.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
820.8749,-152.9360,-425.4424,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-762.4759,-20.4458,2439.3065,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
426.6241,-717.7861,352.4659,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-124.0844,142.4724,100.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
11.9957,-41.7508,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
92.3099,631.0560,4895.5000,0.00000000,0.00000000,9.25823570,anti_nu_e,Solenoid_1_FieldVolume
125.0981,-230.3152,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
634.9263,-293.2349,100.0000,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
725.7826,-234.5786,1846.9258,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-734.1769,-206.8135,3640.7872,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-363.8866,646.0718,2902.5428,0.00000000,0.00000000,7.40658856,anti_nu_e,Solenoid_1_FieldVolume
-50.6188,-585.1256,2630.0000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
2.8660,16.4663,2630.0000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
32.8667,31.2661,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
62.4646,30.6812,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
97.9120,20.0373,15640.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-285.4299,-784.7004,368.6215,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-9.3049,-77.1719,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-149.3567,348.5659,1780.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
669.7682,-498.6337,708.7656,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
24.7259,-80.6562,733.3399,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
270.9425,104.0092,2130.3790,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
392.0976,-45.9903,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
33.0892,-0.7746,738.6271,0.00000000,0.00000000,24.07141282,N14,Solenoid_1_FieldVolume
-103.6032,-12.8743,2630.0000,0.00000000,0.00000000,11.10988284,pi-,Solenoid_1_FieldVolume
350.7239,136.0341,7010.0000,0.00000000,0.00000000,3.70329428,pi-,Solenoid_1_FieldVolume
-323.7628,345.2218,10845.5000,0.00000000,0.00000000,3.70329428,pi-,Solenoid_1_FieldVolume
-412.6125,-106.9498,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
207.8707,45.8768,13940.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
129.4665,-136.1702,14790.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
709.3731,-40.0009,16356.5520,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-257.7001,-188.0138,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
738.8073,389.0871,374.4866,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
238.6580,-338.8191,3915.5000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
44.0178,456.8502,5330.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
392.6478,736.9211,473.1894,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-189.1873,405.6238,100.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-109.6860,-461.5371,950.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
652.5334,-451.4891,1271.4202,0.00000000,0.00000000,16.66482426,anti_nu_e,Solenoid_1_FieldVolume
81.4551,-831.0175,-70.1597,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-110.6481,-827.6364,228.4011,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
75.0814,-121.0075,69.5565,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-178.2728,84.2382,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
819.7084,-159.0695,670.3077,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-188.3499,214.7300,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-230.1422,-727.2016,2072.0722,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
103.8831,-222.0041,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
317.8548,119.4852,930.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
102.8207,-201.2770,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-814.4771,183.9892,-91.8247,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
91.7598,101.8990,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-64.8375,-45.8243,930.0000,0.00000000,0.00000000,24.07141282,pi-,Solenoid_1_FieldVolume
-1.8523,-31.1267,3915.5000,0.00000000,0.00000000,11.10988284,mu-,Solenoid_1_FieldVolume
-508.2131,488.2703,7860.0000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
-256.3194,433.0747,10410.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
542.9737,-456.4810,10410.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
304.5733,-699.3016,2321.4629,0.00000000,0.00000000,11.10988284,anti_nu_mu,Solenoid_1_FieldVolume
-142.2423,-236.7393,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-537.7720,164.3625,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
0.1180,-0.8724,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-5.3150,-4.6064,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
-12.4421,-3.3265,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-19.0947,-0.4871,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-24.3257,3.4129,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
833.4454,-50.9288,555.3626,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-104.4210,-75.1980,2630.0000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
433.2229,240.8558,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
138.9030,-604.0804,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
468.4631,548.4012,10650.3742,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
710.2662,-18.2266,13542.0841,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-11.9605,336.8869,15640.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-437.2002,711.3937,719.0037,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
90.7330,-26.3214,100.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
829.8087,92.9653,19.1680,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-759.0649,231.2200,1001.3354,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
-5.1683,-49.2627,1780.0000,0.00000000,0.00000000,16.66482426,pi+,Solenoid_1_FieldVolume
-183.3810,814.6143,187.8789,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-807.7726,-211.4911,-798.3548,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-534.6775,-225.4581,80.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-19.0871,-48.1879,2711.8055,0.00000000,0.00000000,7.40658856,pi-,Solenoid_1_FieldVolume
14.4379,217.8155,7010.0000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
39.3288,218.6750,10845.5000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
-212.1934,200.4240,15640.0000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
-687.9495,329.4131,2606.2807,0.00000000,0.00000000,11.10988284,anti_nu_mu,Solenoid_1_FieldVolume
0.4689,-122.0135,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
149.9386,-66.8728,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-578.4613,-359.8446,13090.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
195.8502,-378.0722,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-144.7719,437.8407,14790.0000,0.00000000,0.00000000,1.85164714,nu_mu,Solenoid_1_FieldVolume
612.9156,-336.2972,16490.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-318.1636,-635.2812,16424.2924,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
20.0619,707.4543,17340.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
183.2787,-241.7411,15660.0000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
729.2542,-406.7103,-248.0567,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
14.8263,-64.1697,-1600.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
126.4394,-825.3715,-335.7957,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
345.9126,-735.6302,100.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-44.7275,93.7349,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-55.2773,499.2198,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
147.3672,-506.1027,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
59.2315,-41.2056,246.5372,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
63.4800,-88.3316,211.4386,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
63.5178,-88.3209,250.0617,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
63.4956,-88.3376,255.7461,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
161.4220,-453.3978,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
119.7490,37.3347,3480.0000,0.00000000,0.00000000,7.40658856,pi+,Solenoid_1_FieldVolume
-160.1101,-243.3704,7860.0000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
-294.1234,277.5289,12240.5000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
126.0058,581.8381,16490.0000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
-722.7239,-418.2047,75.1268,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
195.4344,811.8069,-171.0784,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-11.9919,-8.0367,100.0000,0.00000000,0.00000000,24.07141282,pi-,Solenoid_1_FieldVolume
-125.0176,-758.5931,-770.0000,0.00000000,0.00000000,24.07141282,anti_nu_mu,Solenoid_1_FieldVolume
